setting,policy,target,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,queue_north_mean,queue_north_ci_low,queue_north_ci_high,queue_central_mean,queue_central_ci_low,queue_central_ci_high,queue_south_mean,queue_south_ci_low,queue_south_ci_high,trip_north_mean,trip_north_ci_low,trip_north_ci_high,trip_central_mean,trip_central_ci_low,trip_central_ci_high,trip_south_mean,trip_south_ci_low,trip_south_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high
p3d_075_t14.2,P3-D0.75,14.2,0.75,109,30,42,41.86709955329032,42.13290044670968,8928.666666666666,8892.032720204266,8965.300613129066,1791.3666666666666,1773.98958809434,1808.7437452389931,5345.466666666666,5321.2425326585235,5369.690800674809,1791.8333333333333,1774.925679340987,1808.7409873256795,14,14,14,14,14,14,14,13.867099553290322,14.132900446709678,14.64964690734956,14.648844223344092,14.650449591355027,14.140592002127203,14.139923646575351,14.141260357679055,14.674874987123808,14.674418254370417,14.675331719877198
p3d_075_t14.2,P3-D0.75,14.2,0.75,110,30,41.63333333333333,41.45794166435247,41.8087250023142,9013.933333333332,8977.874557766392,9049.992108900273,1807.8,1790.7663306347113,1824.8336693652886,5397.6,5373.838938790679,5421.361061209322,1808.5333333333333,1791.6009784263124,1825.4656882403542,14,14,14,14,14,14,13.633333333333333,13.45794166435247,13.808725002314196,14.674874987123808,14.674418254370417,14.675331719877198,14.138747073524138,14.137866511196643,14.139627635851634,14.70160858616656,14.701101844295444,14.702115328037678
p3d_075_t14.2,P3-D0.75,14.2,0.75,111,30,42,42,42,9096.666666666666,9060.303354179778,9133.029979153554,1825.8,1808.3562404769254,1843.2437595230745,5446.066666666667,5421.797696236675,5470.3356370966585,1824.8,1808.0367803383333,1841.5632196616666,14,14,14,14,14,14,14,14,14,14.70160858616656,14.701101844295444,14.702115328037678,14.140589352322896,14.14058505611469,14.140593648531103,14.729172403080703,14.728624071016364,14.729720735145042
p3d_075_t14.2,P3-D0.75,14.2,0.75,112,30,42,42,42,9184.366666666667,9146.758131637167,9221.975201696167,1844.1666666666667,1826.289189400286,1862.0441439330475,5498.466666666666,5474.178272220629,5522.7550611127035,1841.7333333333333,1824.671810911785,1858.7948557548816,14,14,14,14,14,14,14,14,14,14.729172403080703,14.728624071016364,14.729720735145042,14.140590702825941,14.140586723671824,14.140594681980058,14.7559071945354,14.755358713461325,14.756455675609475
p3d_075_t14.2,P3-D0.75,14.2,0.75,113,30,42.666666666666664,42.44964114598223,42.8836921873511,9273.866666666667,9235.50206503535,9312.231268297983,1861.5666666666666,1842.8435728380973,1880.289760495236,5552.566666666667,5528.402221640286,5576.731111693047,1859.7333333333333,1842.6842381476251,1876.7824285190416,14.533333333333333,14.351756755438918,14.714909911227748,14,14,14,14.133333333333333,14.009609750681461,14.257056915985205,14.7559071945354,14.755358713461325,14.756455675609475,14.14393944128176,14.142850046147505,14.145028836416014,14.782641378263719,14.78209325488266,14.783189501644777
p3d_075_t14.2,P3-D0.75,14.2,0.75,114,30,42.666666666666664,42.44964114598223,42.8836921873511,9361.666666666666,9324.256390896764,9399.076942436568,1877.2666666666667,1858.1560322140883,1896.377301119245,5607.366666666667,5583.2919638099365,5631.441369523397,1877.0333333333333,1859.2498622026474,1894.8168044640192,14.533333333333333,14.351756755438918,14.714909911227748,14,14,14,14.133333333333333,14.009609750681461,14.257056915985205,14.782641378263719,14.78209325488266,14.783189501644777,14.143937145873512,14.14284761062409,14.145026681122934,14.807868629686931,14.807657959001382,14.80807930037248
p3d_075_t14.2,P3-D0.75,14.2,0.75,115,30,42,42,42,9447.733333333334,9410.426289670224,9485.040376996443,1894.0666666666666,1874.9865560201445,1913.1467773131887,5659.166666666667,5635.117728891318,5683.215604442016,1894.5,1876.408751261465,1912.591248738535,14,14,14,14,14,14,14,14,14,14.807868629686931,14.807657959001382,14.80807930037248,14.140592286213153,14.140587890558685,14.14059668186762,14.833096914043853,14.832578067923567,14.83361576016414
p3d_075_t14.2,P3-D0.75,14.2,0.75,116,30,42,42,42,9531.5,9493.023340993846,9569.976659006154,1910.5666666666666,1891.3101570407457,1929.8231762925875,5710.633333333333,5686.452119271547,5734.814547395119,1910.3,1892.7000590230875,1927.8999409769124,14,14,14,14,14,14,14,14,14,14.833096914043853,14.832578067923567,14.83361576016414,14.1405875373541,14.140583756769864,14.140591317938338,14.859830385247927,14.859312219476037,14.860348551019817
p3d_075_t14.2,P3-D0.75,14.2,0.75,117,30,42,42,42,9615.733333333334,9576.687289146357,9654.77937752031,1927.6666666666667,1908.9186730248427,1946.4146603084907,5761.4,5736.746053685594,5786.053946314405,1926.6666666666667,1909.051131481872,1944.2822018514614,14,14,14,14,14,14,14,14,14,14.859830385247927,14.859312219476037,14.860348551019817,14.140590395641105,14.140584731148037,14.140596060134174,14.886565993438577,14.886048227359368,14.887083759517786
p3d_075_t14.2,P3-D0.75,14.2,0.75,118,30,42,42,42,9697.166666666666,9657.73708588895,9736.596247444382,1944.4333333333334,1926.4616045584746,1962.4050621081922,5810.866666666667,5785.571425172711,5836.161908160622,1941.8666666666666,1923.5870005077559,1960.1463328255772,14,14,14,14,14,14,14,14,14,14.886565993438577,14.886048227359368,14.887083759517786,14.140591736004508,14.140587140940973,14.140596331068043,14.913300315400084,14.912782990010385,14.913817640789784
p3d_075_t14.2,P3-D0.75,14.2,0.75,119,30,42,42,42,9781,9740.197831294961,9821.802168705039,1960,1941.997752681797,1978.002247318203,5861.266666666666,5835.082254286229,5887.451079047104,1959.7333333333333,1940.5254406133265,1978.9412260533402,14,14,14,14,14,14,14,14,14,14.913300315400084,14.912782990010385,14.913817640789784,14.140593015945653,14.140588178885684,14.140597853005621,14.940034034198057,14.939516607468287,14.940551460927827
p3d_075_t14.2,P3-D0.75,14.2,0.75,120,30,42,42,42,9867.133333333333,9826.52189093994,9907.744775726727,1977.9666666666667,1960.5044169680625,1995.4289163652709,5913.633333333333,5887.185228954644,5940.081437712022,1975.5333333333333,1956.5277020581407,1994.538964608526,14,14,14,14,14,14,14,14,14,14.940034034198057,14.939516607468287,14.940551460927827,14.140589382137668,14.140585593611185,14.14059317066415,14.966767177022511,14.966250090619486,14.967284263425537
p2_b14.25,P2,14.25,0,1,30,41.93333333333333,41.80266666666666,42.064,36.53333333333333,33.905845230258315,39.16082143640835,6.733333333333333,5.7127940423481975,7.753872624318469,22.566666666666666,20.409984085759298,24.723349247574035,7.233333333333333,6.3384319474692505,8.128234719197415,14,14,14,14,14,14,13.933333333333334,13.802666666666667,14.064,14.25,14.25,14.25,14.14025532291699,14.139598413382434,14.140912232451548,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,2,30,42,42,42,73.4,69.05515124398516,77.74484875601485,14.833333333333334,13.582785560635,16.08388110603167,44.3,41.28232568807143,47.31767431192856,14.266666666666667,12.841674718043853,15.691658615289482,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140592642321108,14.140588689947169,14.140596594695047,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,3,30,42,42,42,112.3,106.36383376940627,118.23616623059372,22.633333333333333,20.745671291368637,24.52099537529803,66.6,62.48373180950366,70.71626819049632,23.066666666666666,21.08664327580673,25.046690057526604,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140592729134378,14.140587850742433,14.140597607526322,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,4,30,42,42,42,149.03333333333333,143.41486314163353,154.65180352503313,29,26.928287065552126,31.071712934447874,88.46666666666667,84.67640122443107,92.25693210890226,31.566666666666666,29.19357794105676,33.939755392276574,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140590872499294,14.140586095547373,14.140595649451214,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,5,30,42,42,42,191,184.77066812313038,197.22933187686962,36.9,34.772866177493626,39.02713382250637,114.4,110.27194867714343,118.52805132285658,39.7,36.99563101884989,42.404368981150114,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140586156495354,14.140581213829618,14.14059109916109,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,6,30,42,42,42,226.36666666666667,218.8249419983179,233.90839133501544,43.53333333333333,41.05636467551774,46.01030199114892,136.43333333333334,131.53069067430283,141.33597599236384,46.4,43.42142849944675,49.37857150055325,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587489746517,14.140583652425908,14.140591327067126,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,7,30,42,42,42,266.3666666666667,257.95160005103054,274.7817332823028,51.96666666666667,48.973479316464555,54.95985401686878,159.96666666666667,154.57192065444343,165.3614126788899,54.43333333333333,51.45315626024301,57.41351040642365,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140589604724678,14.140585402872622,14.140593806576733,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,8,30,42,42,42,302.26666666666665,293.00600688861067,311.52732644472263,58.7,55.178577011765135,62.22142298823487,181.66666666666666,176.40295884074885,186.93037449258446,61.9,58.663185133073156,65.13681486692684,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.14059261533887,14.14058866514043,14.14059656553731,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,9,30,42,42,42,389.6,378.0412515333648,401.15874846663525,76.36666666666666,72.1404289785842,80.59290435474912,235.26666666666668,228.5476760655929,241.98565726774046,77.96666666666667,74.78747889598907,81.14585443734427,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140586698830102,14.14058292039372,14.140590477266484,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,10,30,42,42,42,474.1333333333333,462.6059017053124,485.66076496135423,92.36666666666666,88.25266970833282,96.4806636250005,285.2,279.12614424190735,291.2738557580926,96.56666666666666,92.74513363693657,100.38819969639675,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140592438634627,14.140588160440352,14.140596716828902,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,11,30,42,42,42,556.4,543.3305400686734,569.4694599313266,108.96666666666667,104.05071225731854,113.8826210760148,334.6,328.0482640784135,341.1517359215865,112.83333333333333,108.42944953713463,117.23721712953203,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587929231048,14.140584025388995,14.1405918330731,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,12,30,42,42,42,642,629.2249553614384,654.7750446385616,126.76666666666667,121.30424543320245,132.22908790013088,387.2,380.410751054691,393.989248945309,128.03333333333333,123.41183296161164,132.654833705055,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140588981134524,14.140584027391649,14.1405939348774,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,13,30,42,42,42,724,710.3639349053927,737.6360650946073,143.3,136.96025167474403,149.639748325256,435.06666666666666,427.9960797861277,442.1372535472056,145.63333333333333,140.992763220386,150.27390344628066,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.14058946212785,14.140585101923332,14.140593822332367,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,14,30,42,42,42,809.9333333333333,796.5262096227244,823.3404570439421,160.76666666666668,154.87115481571817,166.6621785176152,486.6666666666667,479.5243752456104,493.808958087723,162.5,157.34100562236148,167.65899437763852,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140591211922159,14.140586274463896,14.140596149380421,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,15,30,42,42,42,893.7,880.6043653285427,906.7956346714574,179.23333333333332,173.69943522616362,184.76723144050302,535.9666666666667,528.795900348213,543.1374329851204,178.5,173.44825315292852,183.55174684707148,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.1405880701663,14.140582853096767,14.140593287235834,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,16,30,42,42,42,985.0333333333333,970.2194089133726,999.847257753294,198.8,193.3653628868411,204.23463711315893,588.6666666666666,580.2958724839715,597.0374608493618,197.56666666666666,191.77543661581254,203.3578967175208,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587736143797,14.140583806358778,14.140591665928815,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,17,30,42,42,42,1072,1056.734950324051,1087.265049675949,215.2,210.146811126318,220.25318887368198,641.9666666666667,632.4183992576857,651.5149340756477,214.83333333333334,208.7372119107838,220.9294547558829,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140594966228598,14.14059057216489,14.140599360292306,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,18,30,42,42,42,1156.4,1141.3603310625824,1171.4396689374178,231.93333333333334,226.80508640710227,237.0615802595644,692.6333333333333,683.2154430977008,702.0512235689658,231.83333333333334,225.23694223827786,238.42972442838882,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140590428722131,14.140585795336397,14.140595062107865,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,19,30,42,42,42,1238.2333333333333,1222.0100360301656,1254.4566306365011,248.5,242.78701957929522,254.21298042070478,742.1333333333333,732.371827940982,751.8948387256846,247.6,240.446424355209,254.753575644791,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.14058957608086,14.140585913404662,14.140593238757058,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,20,30,42,42,42,1325.3666666666666,1308.6139648311635,1342.1193685021697,266.7,260.6110778863786,272.78892211362137,793.4,783.1638181328001,803.6361818671999,265.26666666666665,258.0741039859729,272.4592293473604,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587907686532,14.140583855329425,14.14059196004364,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,21,30,42,42,42,1407.8333333333333,1390.4271584920489,1425.2395081746176,283.46666666666664,277.25100687824806,289.6823264550852,843.5666666666667,832.9501403722809,854.1831929610526,280.8,273.26945679173843,288.3305432082616,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140586085171785,14.140582005998667,14.140590164344903,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,22,30,42,42,42,1493.5333333333333,1476.9826293254341,1510.0840373412325,299.76666666666665,293.0544156107579,306.4789177225754,894.9333333333333,884.7177343649162,905.1489323017504,298.8333333333333,291.5165129490135,306.15015371765315,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587340685586,14.140582624895224,14.140592056475949,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,23,30,42,42,42,1580.6333333333334,1563.532633772908,1597.734032893759,317.9,311.01519885511584,324.7848011448841,945.8666666666667,935.453370350486,956.2799629828473,316.8666666666667,309.7768710576397,323.95646227569364,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140590717956655,14.140585466506478,14.140595969406833,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,24,30,42,42,42,1668.6333333333334,1651.3988857666952,1685.8677808999716,335.5,328.5944500747504,342.4055499252496,998.3666666666667,987.3301333973214,1009.4031999360119,334.76666666666665,326.6012977582852,342.9320355750481,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140592537456927,14.140587784399813,14.140597290514041,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,25,30,42,42,42,1757.8666666666666,1740.5057949545271,1775.227538378806,354.1333333333333,347.64857228024056,360.6180943864261,1050.3,1038.6398696562953,1061.9601303437046,353.43333333333334,345.27770419442925,361.5889624722374,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140591756680152,14.140587710848962,14.140595802511342,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,26,30,42,42,42,1844.3333333333333,1826.5809641190478,1862.0857025476187,372.8,365.9569819389462,379.6430180610538,1103.4,1090.8500172313165,1115.9499827686836,368.1333333333333,360.2317712044484,376.03489546221823,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140588759786876,14.140584102915172,14.14059341665858,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,27,30,42,42,42,1931.0666666666666,1913.11724890687,1949.0160844264633,388.8333333333333,381.8683587381814,395.7983079284852,1154.8333333333333,1142.2196584211883,1167.4470082454782,387.4,379.2704458902724,395.52955410972754,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140590697123505,14.140585689949726,14.140595704297285,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,28,30,42,42,42,2018,1999.6705758316082,2036.3294241683918,406.03333333333336,398.90084770747575,413.165818959191,1207.7666666666667,1195.0934110277071,1220.4399223056262,404.2,395.5281058241177,412.8718941758823,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140589178356908,14.140584991502083,14.140593365211734,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,29,30,42,42,42,2102.133333333333,2083.935982839479,2120.3306838271874,422.1333333333333,414.2022085021305,430.0644581645362,1260.1666666666667,1247.7058470285515,1272.627486304782,419.8333333333333,411.3121015226805,428.3545651439861,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140589516149232,14.140585444004529,14.140593588293935,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,30,30,42,42,42,2182.1666666666665,2164.8431346455736,2199.4901986877594,437.6,429.56880940104264,445.6311905989574,1309.6333333333334,1296.6656668789542,1322.6009997877127,434.93333333333334,426.9278416703383,442.9388249963284,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140586012582995,14.140581381142715,14.140590644023275,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,31,30,42,42,42,2268.2,2250.2721287401973,2286.1278712598023,454.73333333333335,446.4119539310294,463.0547127356373,1360.1333333333334,1346.749349941497,1373.5173167251698,453.3333333333333,444.77319640600797,461.89347026065866,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140592158696737,14.140587319221476,14.140596998171999,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,32,30,42,42,42,2353.8,2336.163154305008,2371.4368456949924,470.8,462.03340459274625,479.56659540725377,1412.4,1399.5262745918264,1425.2737254081737,470.6,462.51893153758414,478.6810684624159,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140591171728886,14.140586629267277,14.140595714190495,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,33,30,42,42,42,2439.5666666666666,2422.1908078493348,2456.9425254839985,487.6333333333333,479.19573352572155,496.0709331409451,1463.0666666666666,1450.1390892391053,1475.994244094228,488.8666666666667,480.90775315372326,496.8255801796101,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587927663745,14.140584313287748,14.140591542039742,14.25,14.25,14.25
p2_b14.25,P2,14.25,0,34,30,42,42,42,2524.366666666667,2506.9233923264287,2541.809941006905,502.56666666666666,494.26135454670623,510.8719787866271,1516.6,1502.7829547081258,1530.417045291874,505.2,496.84818232462186,513.5518176753782,14,14,14,14,14,14,14,14,14,14.25,14.25,14.25,14.140587954910695,14.140583825725164,14.140592084096225,14.25,14.25,14.25
