setting,policy,target,delay,damping,period,runs,dispatched_mean,dispatched_ci_low,dispatched_ci_high,queue_end_mean,queue_end_ci_low,queue_end_ci_high,central_budget_mean,central_budget_ci_low,central_budget_ci_high,central_use_mean,central_use_ci_low,central_use_ci_high,next_central_budget_mean,next_central_budget_ci_low,next_central_budget_ci_high,blocked_dispatch_attempts_mean,blocked_dispatch_attempts_ci_low,blocked_dispatch_attempts_ci_high,head_of_line_blocked_attempts_mean,head_of_line_blocked_attempts_ci_low,head_of_line_blocked_attempts_ci_high
p3u_t18_d1,P3-U,18,1,1,21,30,45.833333333333336,45.66831899516611,45.99834767150056,1343.4666666666667,1326.036497368069,1360.8968359652645,18.455862518118522,18.455249761174766,18.456475275062278,18.139740588561686,18.138913147444146,18.140568029679226,18.968803364313242,18.968017617732244,18.96958911089424,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,22,30,45.86666666666667,45.7429430840148,45.99039024931854,1425.3,1408.7361171579669,1441.863882842033,18.968803364313242,18.968017617732244,18.96958911089424,18.139914887896243,18.139295175570883,18.140534600221603,18.884959011176225,18.883974081031496,18.885943941320953,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,23,30,45.86666666666667,45.7429430840148,45.99039024931854,1508.5333333333333,1491.4312782055463,1525.6353884611203,18.884959011176225,18.883974081031496,18.885943941320953,18.139918557221435,18.13930027936586,18.14053683507701,18.801010078438484,18.80002834797832,18.80199180889865,0,0,0,0,0,0
p3u_t18_d1,P3-U,18,1,1,24,30,45.86666666666667,45.7429430840148,45.99039024931854,1592.6666666666667,1575.4325137436717,1609.9008195896618,18.801010078438484,18.80002834797832,18.80199180889865,18.139918346724794,18.139298456886724,18.140538236562865,18.717058944105624,18.716062678409966,18.718055209801282,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,19.830895644220483,19.83056755275227,19.831223735688695,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,19.830895644220483,19.83056755275227,19.831223735688695,19.13539570847642,19.135069745180903,19.135721671771936,19.66068599254036,19.66036640889459,19.661005576186128,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,4,30,45.96666666666667,45.90133333333333,46.032000000000004,134.83333333333334,129.2609495116697,140.40571715499698,19.66068599254036,19.66036640889459,19.661005576186128,19.13539485466419,19.13506915653174,19.135720552796645,19.49037663626889,19.490059400192237,19.490693872345545,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,5,30,45.8,45.65441485486919,45.945585145130806,173,166.73321193563416,179.26678806436584,19.49037663626889,19.490059400192237,19.490693872345545,19.134558723503556,19.133829166635643,19.13528828037147,19.320067408069274,19.319744998289046,19.320389817849502,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,6,30,45.93333333333333,45.84254504438612,46.02412162228054,204.43333333333334,196.86985965996982,211.99680700669686,19.320067408069274,19.319744998289046,19.320389817849502,19.13523145301483,19.13477714797181,19.135685758057846,19.149883599543738,19.14956765494074,19.150199544146737,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,7,30,45.96666666666667,45.90133333333333,46.032000000000004,240.46666666666667,232.0273662144606,248.90596711887272,19.149883599543738,19.14956765494074,19.150199544146737,19.135394978901427,19.135067536290446,19.13572242151241,18.97959888159151,18.979284461756677,18.979913301426343,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,8,30,45.9,45.79081114115189,46.009188858848105,272.46666666666664,263.1613890177942,281.7719443155391,18.97959888159151,18.979284461756677,18.979913301426343,18.14008271528346,18.1395347088399,18.140630721727018,18.809289634756297,18.808972402437952,18.809606867074642,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,9,30,45.8,45.65441485486919,45.945585145130806,356,344.39192385775584,367.60807614224416,18.809289634756297,18.808972402437952,18.809606867074642,18.13958425553081,18.138855017990565,18.140313493071055,18.788277227463777,18.787969061758808,18.788585393168745,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,10,30,45.93333333333333,45.84254504438612,46.02412162228054,436.6,425.0404875256922,448.15951247430786,18.788277227463777,18.787969061758808,18.788585393168745,18.140248502168806,18.139793437475614,18.140703566861998,18.76733958913416,18.767041284563728,18.767637893704592,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,11,30,45.86666666666667,45.7429430840148,45.99039024931854,515,501.87309517270626,528.1269048272937,18.76733958913416,18.767041284563728,18.767637893704592,18.139916362347375,18.139295988857157,18.140536735837593,18.746302313808833,18.74601254828679,18.746592079330878,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,12,30,45.833333333333336,45.69769238290556,45.96897428376111,596.7666666666667,583.9713544958795,609.5619788374538,18.746302313808833,18.74601254828679,18.746592079330878,18.139747262735412,18.139065878983306,18.140428646487518,18.725314859456724,18.725046591733232,18.725583127180215,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,13,30,45.833333333333336,45.69769238290556,45.96897428376111,674.9333333333333,661.2500936909419,688.6165729757247,18.725314859456724,18.725046591733232,18.725583127180215,18.139746907942985,18.139067960993664,18.140425854892307,18.704352770046416,18.704035384461143,18.70467015563169,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,14,30,45.9,45.79081114115189,46.009188858848105,756.9666666666667,743.5133324926239,770.4200008407095,18.704352770046416,18.704035384461143,18.70467015563169,18.140081887137946,18.139534349891708,18.140629424384183,18.68339073385497,18.68308231803122,18.68369914967872,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,15,30,45.93333333333333,45.84254504438612,46.02412162228054,836.8,823.6658986069735,849.9341013930264,18.68339073385497,18.68308231803122,18.68369914967872,18.140249089304465,18.139793947762378,18.140704230846552,18.66237845078428,18.66205930704348,18.66269759452508,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,16,30,45.93333333333333,45.84254504438612,46.02412162228054,924.2,909.3703109340383,939.0296890659617,18.66237845078428,18.66205930704348,18.66269759452508,18.14025078773949,18.13979524952655,18.14070632595243,18.641341087388607,18.64101622311733,18.641665951659885,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,17,30,45.86666666666667,45.7429430840148,45.99039024931854,1007.3,992.0184278175373,1022.5815721824627,18.641341087388607,18.64101622311733,18.641665951659885,18.139915837647937,18.139296221711696,18.140535453584178,18.62030346922768,18.619974025105062,18.620632913350295,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,18,30,45.8,45.62671901763155,45.97328098236844,1087.9,1072.8739161532317,1102.9260838467685,18.62030346922768,18.619974025105062,18.620632913350295,18.139582433620223,18.138713871224766,18.14045099601568,18.599316093580494,18.59898824277316,18.59964394438783,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,19,30,45.86666666666667,45.7429430840148,45.99039024931854,1165.8666666666666,1149.6760500871148,1182.0572832462183,18.599316093580494,18.59898824277316,18.59964394438783,18.139911615294483,18.139292198591193,18.140531031997774,18.57837872853747,18.57804192060517,18.57871553646977,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,20,30,45.86666666666667,45.7429430840148,45.99039024931854,1249.1333333333334,1232.4235837686808,1265.843082897986,18.57837872853747,18.57804192060517,18.57871553646977,18.139919063498045,18.139299265724922,18.140538861271168,18.557391986243292,18.557030584882735,18.55775338760385,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,21,30,45.86666666666667,45.7429430840148,45.99039024931854,1327.7333333333333,1310.3988826248747,1345.067784041792,18.557391986243292,18.557030584882735,18.55775338760385,18.139917908505492,18.13929879559765,18.140537021413333,18.536404126718583,18.536043183762573,18.536765069674594,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,22,30,45.766666666666666,45.56329568842918,45.97003764490415,1409.6666666666667,1393.2486645108236,1426.08466882251,18.536404126718583,18.536043183762573,18.536765069674594,18.13941356942289,18.13839529997636,18.140431838869418,18.515416440442756,18.515073994243195,18.515758886642317,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,23,30,45.96666666666667,45.90133333333333,46.032000000000004,1492.8,1475.8185157330684,1509.7814842669316,18.515416440442756,18.515073994243195,18.515758886642317,18.14041678830639,18.140089648161855,18.140743928450924,18.49450440502932,18.494141227921205,18.494867582137438,0,0,0,0,0,0
p3d_025_t18_d1,P3-D0.25,18,1,0.25,24,30,45.86666666666667,45.7429430840148,45.99039024931854,1576.9333333333334,1559.84569145266,1594.0209752140067,18.49450440502932,18.494141227921205,18.494867582137438,18.139915463022874,18.13929605922487,18.14053486682088,18.473441886783363,18.47307008238739,18.473813691179334,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,19.661791288440963,19.66113510550454,19.662447471377387,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,19.661791288440963,19.66113510550454,19.662447471377387,19.13539570847642,19.135069745180903,19.135721671771936,19.321371985080717,19.320732817789175,19.32201115237226,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,4,30,45.96666666666667,45.90133333333333,46.032000000000004,134.83333333333334,129.2609495116697,140.40571715499698,19.321371985080717,19.320732817789175,19.32201115237226,19.13539485466419,19.13506915653174,19.135720552796645,18.9807532725378,18.980118800384496,18.981387744691105,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,5,30,45.8,45.65441485486919,45.945585145130806,173,166.73321193563416,179.26678806436584,18.9807532725378,18.980118800384496,18.981387744691105,18.139581120044188,18.138851491009042,18.140310749079333,18.640134816138534,18.639489996578078,18.64077963569899,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,6,30,45.9,45.79081114115189,46.009188858848105,204.46666666666667,196.90841989962004,212.0249134337133,18.640134816138534,18.639489996578078,18.64077963569899,18.140086027474318,18.139539831346017,18.14063222360262,18.59826048012528,18.597628637881122,18.598892322369437,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,7,30,45.86666666666667,45.7429430840148,45.99039024931854,240.6,232.15867666309595,249.04132333690404,18.59826048012528,18.597628637881122,18.598892322369437,18.13991677832372,18.139296929298016,18.140536627349423,18.55623467188299,18.55563260081762,18.55683674294836,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,8,30,45.833333333333336,45.69769238290556,45.96897428376111,272.6666666666667,263.38057981362977,281.9527535197036,18.55623467188299,18.55563260081762,18.55683674294836,18.139748015170444,18.13906898730571,18.140427043035178,18.51425963838587,18.513640228774353,18.514879047997386,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,9,30,45.8,45.65441485486919,45.945585145130806,356.2,344.5765661354057,367.8234338645943,18.51425963838587,18.513640228774353,18.514879047997386,18.139584527053866,18.13885524980633,18.140313804301403,18.47233523383473,18.47170663883671,18.47296382883275,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,10,30,45.9,45.79081114115189,46.009188858848105,436.8333333333333,425.24311770818,448.4235489584866,18.47233523383473,18.47170663883671,18.47296382883275,18.1400805487382,18.13953343342927,18.14062766404713,18.430459875718576,18.429821655281607,18.431098096155544,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,11,30,45.8,45.65441485486919,45.945585145130806,515.3,502.1737174910126,528.4262825089874,18.430459875718576,18.429821655281607,18.431098096155544,18.139581239844212,18.138851942642763,18.14031053704566,18.388435711097113,18.387840749692316,18.38903067250191,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,12,30,45.86666666666667,45.7429430840148,45.99039024931854,597.0333333333333,584.2163673526422,609.8502993140244,18.388435711097113,18.387840749692316,18.38903067250191,18.139914701921224,18.13929414940719,18.14053525443526,18.346561339143854,18.345952780102223,18.347169898185484,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,13,30,45.86666666666667,45.7429430840148,45.99039024931854,675.1666666666666,661.4569425454844,688.8763907878489,18.346561339143854,18.345952780102223,18.347169898185484,18.139914536936868,18.13929499312551,18.140534080748225,18.30458692856748,18.303964338252868,18.305209518882094,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,14,30,45.93333333333333,45.84254504438612,46.02412162228054,757.1666666666666,743.7200298155665,770.6133035177668,18.30458692856748,18.303964338252868,18.305209518882094,18.140249605261136,18.13979362946239,18.140705581059883,18.262612567486425,18.26200099462734,18.26322414034551,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,15,30,45.93333333333333,45.84254504438612,46.02412162228054,837,823.8720860705926,850.1279139294074,18.262612567486425,18.26200099462734,18.26322414034551,18.140249368241836,18.13979419958601,18.140704536897662,18.220537685908084,18.219856966562325,18.221218405253843,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,16,30,45.93333333333333,45.84254504438612,46.02412162228054,924.4,909.5863388802728,939.2136611197271,18.220537685908084,18.219856966562325,18.221218405253843,18.14025011990228,18.13979464562403,18.14070559418053,18.178462875435528,18.177777293341236,18.17914845752982,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,17,30,45.833333333333336,45.69769238290556,45.96897428376111,1007.5333333333333,992.2657576258192,1022.8009090408474,18.178462875435528,18.177777293341236,18.17914845752982,18.13974828708986,18.139068557953145,18.140428016226572,18.13638783946485,18.13569930356061,18.137076375369087,0,0,0,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,18,30,44.8,44.62671901763155,44.97328098236844,1089.1333333333334,1074.0373596314598,1104.229307035207,18.13638783946485,18.13569930356061,18.137076375369087,18.134562000334725,18.13369249926372,18.13543150140573,18.09446335333789,18.09376180619764,18.09516490047814,1.7,1.2781588248979312,2.1218411751020687,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,19,30,36.233333333333334,36.05297676865809,36.41368989800858,1176.7333333333333,1160.4588790904343,1193.0077875762324,18.09446335333789,18.09376180619764,18.09516490047814,18.091545415948186,18.09064021527126,18.09245061662511,18.05409475323747,18.053576913338965,18.054612593135978,26.333333333333332,24.23760383132362,28.429062835343043,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,20,30,28.2,28.05441485486919,28.34558514513081,1277.6666666666667,1260.8897727222725,1294.443560611061,18.05409475323747,18.053576913338965,18.054612593135978,18.0512230875985,18.050492109209245,18.051954065987758,18.026631128453015,18.02632552516255,18.02693673174348,49.5,47.29459326867475,51.70540673132525,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,21,30,23,23,23,1379.1333333333334,1361.6973383557522,1396.5693283109147,18.026631128453015,18.02632552516255,18.02693673174348,18.025116858904077,18.025114740661145,18.02511897714701,18.01126420217347,18.011000945728213,18.01152745861873,62.86666666666667,60.649312556687356,65.08402077664599,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,22,30,20,20,20,1486.8333333333333,1470.2428314575484,1503.4238352091181,18.01126420217347,18.011000945728213,18.01152745861873,18.010055556624344,18.01005371717374,18.01005739607495,18.00372914450224,18.00346571423476,18.003992574769722,71.2,67.66824720668286,74.73175279331714,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,23,30,18,18,18,1597.9333333333334,1580.7897080046591,1615.0769586620077,18.00372914450224,18.00346571423476,18.003992574769722,18.0000167852621,18.00001488646314,18.00001868406106,18.000712477514938,18.00044902699525,18.000975928034627,77.6,74.74094101165251,80.45905898834748,0,0,0
p3d_05_t18_d1,P3-D0.5,18,1,0.5,24,30,18,18,18,1709.9333333333334,1692.6511814948446,1727.2154851718221,18.000712477514938,18.00044902699525,18.000975928034627,18.000016314647276,18.000014617077813,18.00001801221674,18.000707441936314,18.00044414113064,18.000970742741988,76.9,74.3812823185953,79.41871768140471,0,0,0
p3d_075_t18_d1,P3-D0.75,18,1,0.75,1,30,44.36666666666667,43.931092337569346,44.80224099576399,34.1,31.59887503012294,36.60112496987706,20,20,20,19.12736237186346,19.12517509540871,19.129549648318207,20,20,20,0,0,0,0,0,0
p3d_075_t18_d1,P3-D0.75,18,1,0.75,2,30,45.833333333333336,45.69769238290556,45.96897428376111,67.13333333333334,62.78124107039427,71.4854255962724,20,20,20,19.13473101120081,19.134050947483697,19.135411074917922,19.492686932661446,19.49170265825681,19.493671207066082,0,0,0,0,0,0
p3d_075_t18_d1,P3-D0.75,18,1,0.75,3,30,45.96666666666667,45.90133333333333,46.032000000000004,102.06666666666666,96.1657271947401,107.96760613859323,19.492686932661446,19.49170265825681,19.493671207066082,19.13539570847642,19.135069745180903,19.135721671771936,18.98205797762108,18.981099226683767,18.98301672855839,0,0,0,0,0,0
p3d_075_t18_d1,P3-D0.75,18,1,0.75,4,30,45.86666666666667,45.7429430840148,45.99039024931854,134.93333333333334,129.37693958568306,140.4897270809836,18.98205797762108,18.981099226683767,18.98301672855839,18.13991433214266,18.139295076056015,18.140533588229303,18.47112990880669,18.470178200576733,18.47208161703665,0,0,0,0,0,0
p3d_075_t18_d1,P3-D0.75,18,1,0.75,5,30,45.9,45.79081114115189,46.009188858848105,173,166.73321193563416,179.26678806436584,18.47112990880669,18.470178200576733,18.47208161703665,18.14008329555866,18.139535521925236,18.140631069192086,18.408168459342495,18.40723097748002,18.40910594120497,0,0,0,0,0,0
p3d_075_t18_d1,P3-D0.75,18,1,0.75,6,30,45.833333333333336,45.69769238290556,45.96897428376111,204.53333333333333,196.97567080268254,212.09099586398412,18.408168459342495,18.40723097748002,18.40910594120497,18.13975111616623,18.139072185489173,18.14043004684329,18.345130976341103,18.3441831366318,18.346078816050408,0,0,0,0,0,0
