setting,factor,level,demand,seed,policy,requests,dispatched,completion_rate,final_queue,peak_queue,mean_wait,peak_lae_db,peak_budget_utilization,population_weighted_equivalent,route_1_share,route_2_share,route_3_share,budget_reference_missions,source_adjustment_db,validation_adjustment_db,altitude_m,speed_mps,route_weight_km
budget_10,budget,10 missions,80,516,P3-U,2650,965,0.3641509433962264,1685,1685,3118.5611080025255,76.92741289354059,0.9999222507197774,326.5105189532724,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,516,P3-D,2650,850,0.32075471698113206,1800,1800,2832.0478187054373,74.80032624680116,0.999955305175115,307.756036394271,0.3270588235294118,0.3764705882352941,0.2964705882352941,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,517,P0,2628,1104,0.4200913242009132,1524,1524,2524.346998452064,79.92322604967376,4.600041576132093,811.0716089239426,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,517,P1,2628,1070,0.4071537290715373,1558,1558,2598.703059593131,79.31673247484356,4.000460736941911,146.6946539334272,0.8018691588785046,0,0.19813084112149532,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,517,P2,2628,648,0.2465753424657534,1980,1980,3571.260530895884,72.88146717977385,0.9090388738590293,217.91498312104963,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,517,P3-U,2628,964,0.3668188736681887,1664,1664,3031.7585025892563,76.73516117876093,0.999990675931419,326.3731889494582,0.3433609958506224,0.33713692946058094,0.31950207468879666,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,517,P3-D,2628,850,0.3234398782343988,1778,1778,2745.67316477248,74.80032455838098,0.9999563824255863,307.7560722416492,0.3211764705882353,0.3764705882352941,0.3023529411764706,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,518,P0,2684,1104,0.4113263785394933,1580,1580,2618.2636984882556,79.92322649398935,4.600045191447928,811.071547014383,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,518,P1,2684,1068,0.3979135618479881,1616,1616,2696.3041764200048,79.42372991186332,4.100262906294126,146.4205033999605,0.8071161048689138,0,0.19288389513108614,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,518,P2,2684,631,0.235096870342772,2053,2053,3772.7469851285236,73.29564262322549,1,216.18175131538507,0.32805071315372425,0.3438985736925515,0.32805071315372425,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,518,P3-U,2684,965,0.35953800298062594,1719,1719,3131.170073408186,76.73431746693235,0.9999211578072889,326.51044339518364,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,518,P3-D,2684,850,0.3166915052160954,1834,1834,2841.0072772858307,74.80032449006717,0.9999538247161854,307.75584708845787,0.3235294117647059,0.3764705882352941,0.3,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,519,P0,2586,1099,0.42498066511987626,1487,1487,2392.0003885103724,79.92322716046266,4.600050614421678,807.398359920328,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,519,P1,2586,1068,0.41299303944315546,1518,1518,2455.538357828439,79.31657453291575,4.000321016663737,146.42036458828423,0.7921348314606742,0,0.20786516853932585,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,519,P2,2586,648,0.2505800464037123,1938,1938,3436.987947476409,72.8814715825101,0.9090397954135505,217.91493144746164,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,519,P3-U,2586,965,0.3731631863882444,1621,1621,2880.705282780266,77.1115141868741,0.9999183891758034,326.5100722242171,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,519,P3-D,2586,850,0.32869296210363497,1736,1736,2597.105327301084,74.80032205662923,0.9999539432249648,307.75588148265757,0.3247058823529412,0.3764705882352941,0.2988235294117647,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,520,P0,2641,1104,0.41802347595607725,1537,1537,2690.473785027957,79.9232273826204,4.600052422079597,811.0715814085828,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,520,P1,2641,1069,0.40477092010602045,1572,1572,2777.957931641936,79.20671137774714,3.9004008189154593,146.55761336961294,0.794200187090739,0,0.205799812909261,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,520,P2,2641,648,0.24536160545248012,1993,1993,3765.81495820108,72.88147322575442,0.9090401393678976,217.9148783206953,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,520,P3-U,2641,964,0.36501325255585004,1677,1677,3200.9756991470836,76.73515997914599,0.9999198741339099,326.3731932327478,0.3433609958506224,0.33713692946058094,0.31950207468879666,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,520,P3-D,2641,850,0.32184778492995075,1791,1791,2924.4088277058067,74.80032126562543,0.9999542291751846,307.7559063303958,0.3235294117647059,0.3764705882352941,0.3,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,521,P0,2703,1104,0.40843507214206437,1599,1599,2606.600600788933,79.92322627183157,4.600043383790011,811.0716639546621,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,521,P1,2703,1068,0.3951165371809101,1635,1635,2680.9526881153333,79.2067917176282,3.9004661599124404,146.4203992912033,0.7893258426966292,0,0.21067415730337077,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,521,P2,2703,648,0.2397336293007769,2055,2055,3677.501408114399,72.88147188903993,0.9090398595745823,217.91477744346668,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,521,P3-U,2703,966,0.35738068812430634,1737,1737,3118.6511007081754,76.73515847783966,0.9999868451655635,326.64713385887364,0.34265010351966874,0.3364389233954451,0.32091097308488614,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,521,P3-D,2703,850,0.31446540880503143,1853,1853,2839.067047804998,74.80032607207347,0.999954483254595,307.7559395822236,0.3235294117647059,0.3764705882352941,0.3,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,522,P0,2712,1104,0.40707964601769914,1608,1608,2734.0949399763767,79.92322649398935,4.600045191447928,811.0715814085827,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,522,P1,2712,1068,0.3938053097345133,1644,1644,2812.350390234078,79.42373016109956,4.100264713950968,146.42052075142004,0.7902621722846442,0,0.20973782771535582,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,522,P2,2712,648,0.23893805309734514,2064,2064,3760.297638744871,72.88147301322275,0.9090400948819953,217.91486677777507,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,522,P3-U,2712,966,0.3561946902654867,1746,1746,3241.3783497234954,76.92741299342352,0.9999860303685375,326.64698466708325,0.34265010351966874,0.3364389233954451,0.32091097308488614,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,522,P3-D,2712,850,0.3134218289085546,1862,1862,2950.0759105118286,74.8003246266948,0.9999548960899138,307.7560545629306,0.32588235294117646,0.3764705882352941,0.29764705882352943,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,523,P0,2661,1103,0.41450582487786547,1558,1558,2640.0797963722075,79.9232269383049,4.600048806763762,810.33689033482,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,523,P1,2661,1066,0.4006012777151447,1595,1595,2727.0725899011063,79.20671085373293,3.900397203601773,146.14635286649386,0.8048780487804879,0,0.1951219512195122,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,523,P2,2661,648,0.24351747463359638,2013,2013,3668.9567440070628,72.88146713277476,0.9090388640214645,217.91464699671363,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,523,P3-U,2661,965,0.3626456219466366,1696,1696,3149.3015574993046,76.9272767253542,0.9999636553270433,326.51046292432363,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,523,P3-D,2661,850,0.31942878617061254,1811,1811,2852.5511687466783,74.80032288573304,0.9999541434809142,307.75595125074676,0.3211764705882353,0.3764705882352941,0.3023529411764706,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,524,P0,2669,1103,0.41326339452978644,1566,1566,2789.71541763072,79.92322649398935,4.6000451914479275,810.33689033482,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,524,P1,2669,1067,0.39977519670288497,1602,1602,2865.528491101116,79.20679145562596,3.9004643522555966,146.28341945749742,0.7928772258669166,0,0.20712277413308341,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,524,P2,2669,631,0.23641813413263393,2038,2038,3826.291667042043,73.29564262322549,1,216.18199009667154,0.32805071315372425,0.3438985736925515,0.32805071315372425,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,524,P3-U,2669,966,0.3619333083551892,1703,1703,3293.5514550615158,76.73515844717348,0.9999185646757455,326.64717711191946,0.3416149068322981,0.3364389233954451,0.3219461697722567,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,524,P3-D,2669,850,0.3184713375796178,1819,1819,3002.05867173642,74.80032252693972,0.9999533792504556,307.75581494400996,0.32235294117647056,0.3764705882352941,0.30117647058823527,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,525,P0,2621,1103,0.4208317436093094,1518,1518,2710.1496844453163,79.92322716046266,4.600050614421679,810.3370072750992,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,525,P1,2621,1070,0.4082411293399466,1551,1551,2790.831123700469,79.20671111574003,3.900399011258617,146.694584527589,0.7925233644859813,0,0.20747663551401868,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,525,P2,2621,648,0.24723388019839757,1973,1973,3767.1583709938504,72.88147322575442,0.9090401393678976,217.91506532133033,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,525,P3-U,2621,965,0.36818008393742846,1656,1656,3222.1930385194464,76.73515891005337,0.9999189127605231,326.51019441102306,0.34196891191709844,0.33678756476683935,0.32124352331606215,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,525,P3-D,2621,850,0.32430370087752763,1771,1771,2937.0653818776104,74.80032360053629,0.9999530901218873,307.7558123855388,0.31882352941176473,0.3764705882352941,0.30470588235294116,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,526,P0,2671,1104,0.4133283414451516,1567,1567,2721.178737040106,79.92322649398936,4.600045191447928,811.0717533795812,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,526,P1,2671,1070,0.4005990265818046,1601,1601,2797.617832171169,79.09407649584026,3.8005278855957356,146.69448909456162,0.7869158878504673,0,0.2130841121495327,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,526,P2,2671,648,0.24260576563084987,2023,2023,3770.6276528975613,72.88147301322273,0.909040094881995,217.91497682067455,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,526,P3-U,2671,966,0.3616622987645077,1705,1705,3242.097194101776,76.92740917885023,0.9999199932395034,326.6472591516053,0.34265010351966874,0.3364389233954451,0.32091097308488614,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,526,P3-D,2671,850,0.3182328715836765,1821,1821,2950.204593690495,74.80032439153968,0.9999551996388023,307.75604820902396,0.3235294117647059,0.3764705882352941,0.3,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,527,P0,2693,1102,0.409209060527293,1591,1591,2686.7372220583393,79.92322671614713,4.600046999105845,809.6022336552574,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,527,P1,2693,1066,0.39584106943928704,1627,1627,2753.5884872301926,79.20671111574003,3.9003990112586164,146.14630081211521,0.7908067542213884,0,0.20919324577861162,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,527,P2,2693,648,0.24062383958410694,2045,2045,3741.0019824355913,72.88147076485684,0.9090396242671698,217.9150819112087,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,527,P3-U,2693,965,0.35833642777571484,1728,1728,3202.43591975551,76.92728023741972,0.9999639369169472,326.51043304816704,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,527,P3-D,2693,850,0.3156331229112514,1843,1843,2917.8692180950884,74.8003253493842,0.9999562457416679,307.7561547691888,0.32588235294117646,0.3764705882352941,0.29764705882352943,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,528,P0,2647,1103,0.4166981488477522,1544,1544,2690.347436608713,79.9232273826204,4.600052422079598,810.3370485481389,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,528,P1,2647,1071,0.40460899131091804,1576,1576,2762.8174029232537,79.20671137774714,3.900400818915458,146.83162509140334,0.7936507936507936,0,0.20634920634920634,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,528,P2,2647,631,0.23838307517944843,2016,2016,3877.179658598954,73.29564262322549,1,216.1817378274508,0.32805071315372425,0.3438985736925515,0.32805071315372425,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,528,P3-U,2647,964,0.36418587079712883,1683,1683,3214.5723460870086,77.11151167003312,0.9999193289055986,326.37325870109487,0.3433609958506224,0.33713692946058094,0.31950207468879666,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,528,P3-D,2647,850,0.32111824707215714,1797,1797,2938.9388477556013,74.80033627101392,0.9999576282515887,307.7564423568729,0.3235294117647059,0.3764705882352941,0.3,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,529,P0,2705,1104,0.4081330868761553,1601,1601,2620.47653660094,79.92322627183157,4.600043383790011,811.0715814085827,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,529,P1,2705,1068,0.39482439926062846,1637,1637,2705.81873693551,79.73018680726452,4.400056037362127,146.42052942714975,0.7968164794007491,0,0.20318352059925093,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,529,P2,2705,631,0.233271719038817,2074,2074,3786.533909701881,73.29564262322549,1,216.18158516748366,0.32805071315372425,0.3438985736925515,0.32805071315372425,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,529,P3-U,2705,965,0.3567467652495379,1740,1740,3131.4159218935306,76.92741474326104,0.9999879615282914,326.51007870372695,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,529,P3-D,2705,850,0.3142329020332717,1855,1855,2842.010259152699,74.80032294616043,0.999953990936998,307.7558675808351,0.32235294117647056,0.3764705882352941,0.30117647058823527,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,530,P0,2691,1103,0.409884801189149,1588,1588,2557.068108024061,79.92322582751596,4.600039768474176,810.3367114849816,0,1,0,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,530,P1,2691,1064,0.39539204756596064,1627,1627,2639.453160321637,79.31657606568898,4.000331862604791,145.8723671718927,0.818609022556391,0,0.18139097744360902,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,530,P2,2691,648,0.2408026755852843,2043,2043,3622.3206862740535,72.88146810369375,0.9090390672483611,217.9150323782219,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,530,P3-U,2691,965,0.35860274990709773,1726,1726,3078.3500679598706,76.92741258512271,0.9999200060624178,326.51030389191016,0.34300518134715025,0.33678756476683935,0.32020725388601035,10,0,0,80,15,0.35
budget_10,budget,10 missions,80,530,P3-D,2691,850,0.315867707172055,1841,1841,2796.6249370700893,74.80032387379158,0.9999556231672971,307.75625018367674,0.32,0.3764705882352941,0.3035294117647059,10,0,0,80,15,0.35
budget_30,budget,30 missions,45,501,P0,1547,1092,0.7058823529411765,455,455,1119.6746476384355,79.92322604967377,1.533347192044031,802.2555499193496,0,1,0,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,501,P1,1547,1062,0.6864899806076277,485,485,1199.3531207973365,79.42372966262707,1.3667536995457612,145.5979823937223,0.7862523540489642,0,0.2137476459510358,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,501,P2,1547,1092,0.7058823529411765,455,455,1121.8609320412068,77.93239042403077,0.96951275118251,565.6183733449157,0.27564102564102566,0.6373626373626373,0.08699633699633699,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,501,P3-U,1547,1056,0.6826115061409179,491,491,1133.9462805048702,77.93238898540123,0.9945584423973284,359.30351644647715,0.3409090909090909,0.3399621212121212,0.3191287878787879,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,501,P3-D,1547,948,0.6127989657401423,599,599,1156.0689845973952,77.93238898540123,0.999993222916865,360.032865477646,0.39029535864978904,0.4061181434599156,0.20358649789029537,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,502,P0,1485,1088,0.7326599326599327,397,397,960.1162571760914,79.92322582751595,1.533346589491392,799.3168062608191,0,1,0,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,502,P1,1485,1060,0.7138047138047138,425,425,1039.0841461137486,79.31657734299958,1.3334469669630018,145.32385788744494,0.8169811320754717,0,0.1830188679245283,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,502,P2,1485,1087,0.731986531986532,398,398,968.0384865167912,77.93238968810981,0.9695125868965845,564.9328327898222,0.29162833486660533,0.640294388224471,0.06807727690892364,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,502,P3-U,1485,1048,0.7057239057239058,437,437,1002.3003200711025,77.93238789812564,0.9944691754102136,358.2069082859626,0.3435114503816794,0.3425572519083969,0.3139312977099237,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,502,P3-D,1485,851,0.573063973063973,634,634,769.249341369993,77.93238789812564,0.9999947677844362,347.92973885617226,0.3490011750881316,0.45475910693301996,0.19623971797884843,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,503,P0,1516,1097,0.7236147757255936,419,419,1070.7535533209925,79.92322671614713,1.5333489997019483,805.9291084707619,0,1,0,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,503,P1,1516,1067,0.7038258575197889,449,449,1158.9192538044313,79.52837857017381,1.4000876354313747,146.28318521279368,0.8134957825679475,0,0.18650421743205248,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,503,P2,1516,1097,0.7236147757255936,419,419,1071.457492974428,77.93239007267657,0.9695126727467058,566.3039339190902,0.29808568824065634,0.6344576116681859,0.0674567000911577,30,0,0,80,15,0.35
budget_30,budget,30 missions,45,503,P3-U,1516,1056,0.6965699208443272,460,460,1102.777079056717,77.93088783118225,0.9959706553001146,359.3035664323257,0.3409090909090909,0.3399621212121212,0.3191287878787879,30,0,0,80,15,0.35
