model_version,protocol_version,config_id,seed,demand_stream_id,policy,demand,population,delay,gain,fixed_budget,requests_received,requests_dispatched,completion_rate,final_queue,mean_wait_minutes,p95_wait_minutes,distance_units,energy_points,charging_minutes,mean_utilization,peak_period_exposure,cumulative_exposure,population_weighted_burden,exposure_gini,total_budget_adjustment,budget_at_bound_share,budget_oscillations,route_switching,route_1_share,route_2_share,route_3_share
0.6,0.1,P3-U_D45_D_L0_G0p6,421,d45-s421,P3-U,45,dispersed,0,0.6,,1515,1343,0.8864686468646865,172,373.0223380491437,977.3999999999992,18990,37980,9495,0.47039930555555554,40.700000000000024,4143.900000000001,460.4333333333334,0.22734890106206973,346.80000000000024,0.5416666666666666,18,1.2292947503423997,0.4594192107222636,0.3670886075949367,0.1734921816827997
0.6,0.1,P3-U_D45_D_L0_G1p5,421,d45-s421,P3-U,45,dispersed,0,1.5,,1515,1338,0.8831683168316832,177,387.96711509715993,1003.8999999999992,18996,37992,9498,0.4703124999999999,39.60000000000002,4117.4,457.4888888888889,0.2025226275481289,461.7000000000003,0.6759259259259259,44,2.089128282123364,0.43647234678624813,0.3624813153961136,0.20104633781763825
0.6,0.1,P3-U_D45_D_L1_G0p15,421,d45-s421,P3-U,45,dispersed,1,0.15,,1515,1348,0.8897689768976897,167,362.29302670623144,953.2999999999997,18894,37788,9447,0.4685329861111111,41.800000000000026,4197.6,466.4,0.28200241407788584,218.1150000000001,0.20833333333333334,7,1.2435500604641891,0.4910979228486647,0.39465875370919884,0.1142433234421365
0.6,0.1,P3-U_D45_D_L1_G0p6,421,d45-s421,P3-U,45,dispersed,1,0.6,,1515,1343,0.8864686468646865,172,373.08711839166045,977.3999999999992,19010,38020,9505,0.47083333333333327,41.800000000000026,4144.700000000001,460.5222222222223,0.22805564268155076,391.3200000000001,0.5138888888888888,16,1.663813507916132,0.4594192107222636,0.3678332092330603,0.1727475800446761
0.6,0.1,P3-U_D45_D_L1_G1p5,421,d45-s421,P3-U,45,dispersed,1,1.5,,1515,1353,0.8930693069306931,162,364.95861049519584,904.3999999999999,18922,37844,9461,0.46935763888888893,69.99999999999999,4217.7,468.6333333333333,0.2415639909060494,2075.9500000000007,0.5740740740740741,43,6.611139918583522,0.4131559497413156,0.41832963784183297,0.16851441241685144
0.6,0.1,P3-U_D45_D_L3_G0p15,421,d45-s421,P3-U,45,dispersed,3,0.15,,1515,1347,0.8891089108910891,168,368.29250185597624,961.4000000000001,18868,37736,9434,0.4679253472222223,41.800000000000026,4199.3,466.5888888888889,0.2893339366084824,217.87500000000014,0.18055555555555555,7,1.3937828378665638,0.495916852264291,0.3979213066072754,0.10616184112843356
0.6,0.1,P3-U_D45_D_L3_G0p6,421,d45-s421,P3-U,45,dispersed,3,0.6,,1515,1337,0.8825082508250826,178,370.5063575168287,1011.6000000000001,19036,38072,9518,0.47113715277777785,54.599999999999966,4108.9,456.5444444444444,0.20963707507551366,709.4800000000005,0.37962962962962965,19,2.63899216910625,0.45400149588631267,0.3530291697830965,0.19296933433059088
0.6,0.1,P3-U_D45_D_L3_G1p5,421,d45-s421,P3-U,45,dispersed,3,1.5,,1515,1365,0.900990099009901,150,318.83223443223443,804,19080,38160,9540,0.47330729166666674,69.99999999999999,4268.700000000001,474.3,0.24684590416546293,1482.2,0.5462962962962963,31,4.612518953239673,0.38095238095238093,0.4388278388278388,0.18021978021978022
0.6,0.1,P3-D_D45_D_L0_G0p15,421,d45-s421,P3-D,45,dispersed,0,0.15,,1515,1356,0.8950495049504951,159,350.21238938053096,916.75,18888,37776,9444,0.46874999999999994,39.60000000000002,4248.000000000001,472.00000000000006,0.29735300272023424,154.35750000000007,0.09722222222222222,7,1.4581335153160266,0.47935103244837757,0.42109144542772864,0.09955752212389381
0.6,0.1,P3-D_D45_D_L0_G0p6,421,d45-s421,P3-D,45,dispersed,0,0.6,,1515,1344,0.8871287128712871,171,371.36011904761904,980.5499999999997,18954,37908,9477,0.46966145833333334,42.90000000000003,4162.4000000000015,462.48888888888894,0.2543831550174045,299.1600000000003,0.3611111111111111,9,1.1620876395550346,0.4791666666666667,0.37648809523809523,0.14434523809523808
0.6,0.1,P3-D_D45_D_L0_G1p5,421,d45-s421,P3-D,45,dispersed,0,1.5,,1515,1344,0.8871287128712871,171,374.171875,981.3999999999996,19026,38052,9513,0.47122395833333325,40.700000000000024,4142.6,460.28888888888895,0.21741579362397223,354.6000000000002,0.5787037037037037,19,1.3165801912797779,0.45014880952380953,0.36532738095238093,0.18452380952380953
0.6,0.1,P3-D_D45_D_L1_G0p15,421,d45-s421,P3-D,45,dispersed,1,0.15,,1515,1356,0.8950495049504951,159,345.0457227138643,913.75,18900,37800,9450,0.4690104166666667,41.800000000000026,4250.400000000001,472.2666666666667,0.30130497521801836,153.53250000000003,0.08333333333333333,7,1.4391526641779178,0.4823008849557522,0.4225663716814159,0.09513274336283185
0.6,0.1,P3-D_D45_D_L1_G0p6,421,d45-s421,P3-D,45,dispersed,1,0.6,,1515,1343,0.8864686468646865,172,370.84586746090844,977.3999999999992,18946,37892,9473,0.4694444444444445,42.90000000000003,4160.7,462.30000000000007,0.2563404128044693,304.13999999999993,0.3425925925925926,10,1.3103896710335992,0.4802680565897245,0.37751303052866714,0.14221891288160834
0.6,0.1,P3-D_D45_D_L1_G1p5,421,d45-s421,P3-D,45,dispersed,1,1.5,,1515,1343,0.8864686468646865,172,373.2412509307521,978.299999999999,18986,37972,9493,0.47031249999999997,41.800000000000026,4139.5,459.94444444444446,0.21667136395968378,445.80000000000035,0.5462962962962963,20,1.9365441606303455,0.44899478778853313,0.3655994043186895,0.18540580789277736
0.6,0.1,P3-D_D45_D_L3_G0p15,421,d45-s421,P3-D,45,dispersed,3,0.15,,1515,1356,0.8950495049504951,159,343.8952802359882,916.75,18872,37744,9436,0.4684027777777778,40.700000000000024,4253.8,472.64444444444445,0.3011059392647615,150.89250000000004,0.05555555555555555,7,1.5473519585065088,0.4771386430678466,0.4269911504424779,0.09587020648967552
0.6,0.1,P3-D_D45_D_L3_G0p6,421,d45-s421,P3-D,45,dispersed,3,0.6,,1515,1346,0.8884488448844885,169,376.1151560178306,968.5,18956,37912,9478,0.46979166666666666,45.10000000000003,4173.4,463.7111111111111,0.2646070616550322,349.76999999999987,0.2777777777777778,9,1.5092131533636968,0.487369985141159,0.3789004457652303,0.1337295690936107
0.6,0.1,P3-D_D45_D_L3_G1p5,421,d45-s421,P3-D,45,dispersed,3,1.5,,1515,1351,0.8917491749174917,164,352.7335307179867,963,19078,38156,9539,0.47265625,69.99999999999999,4180.7,464.52222222222224,0.22181824946912143,1053.9999999999998,0.41203703703703703,25,3.4785328297004865,0.43301258327165065,0.38490007401924503,0.18208734270910437
0.6,0.1,P0_D45_C,421,d45-s421,P0,45,concentrated,,,,1515,1453,0.9590759075907591,62,123.73709566414315,298.39999999999986,18602,37204,9301,0.4667534722222222,91.00000000000007,4912.700000000001,1033.8422222222225,0.5783151604797545,0,0,0,1.565286501558226,0.19821059876118377,0.8017894012388163,0
0.6,0.1,P1_D45_C,421,d45-s421,P1,45,concentrated,,,,1515,1288,0.8501650165016502,227,510.50388198757764,1272,19578,39156,9789,0.48077256944444446,54,3528.799999999999,156.8355555555555,0.5442454469885891,0,0,0,1.5281945973460558,0.19875776397515527,0,0.8012422360248447
0.6,0.1,P2_D45_C_B28,421,d45-s421,P2,45,concentrated,,,28,1515,1338,0.8831683168316832,177,390.144245142003,1014,19044,38088,9522,0.47135416666666674,27.99999999999999,4107,518.5333333333333,0.17761545329112893,0,0,0,1.0582403738054182,0.4125560538116592,0.35874439461883406,0.22869955156950672
0.6,0.1,P2_D45_C_B34,421,d45-s421,P2,45,concentrated,,,34,1515,1358,0.8963696369636963,157,347.2901325478645,897.1499999999999,18946,37892,9473,0.47009548611111107,33.59999999999999,4249.2,592.0533333333335,0.2749589465206521,0,0,0,0.9897011429991864,0.4484536082474227,0.42415316642120765,0.12739322533136965
0.6,0.1,P2_D45_C_B40,421,d45-s421,P2,45,concentrated,,,40,1515,1372,0.9056105610561056,143,310.04446064139944,809.45,18820,37640,9410,0.46796875,39.19999999999998,4359,664.1333333333333,0.33605057225153545,0,0,0,1.5349700289392707,0.4263848396501458,0.4897959183673469,0.08381924198250729
0.6,0.1,P3-U_D45_C_L0_G0p15,421,d45-s421,P3-U,45,concentrated,0,0.15,,1515,1348,0.8897689768976897,167,361.9873887240356,953.2999999999997,18902,37804,9451,0.4687065972222222,41.800000000000026,4196.2,558.1977777777778,0.2793532773038041,218.84999999999994,0.2222222222222222,5,1.2830110701103277,0.48887240356083084,0.3939169139465875,0.1172106824925816
0.6,0.1,P3-U_D45_C_L0_G0p6,421,d45-s421,P3-U,45,concentrated,0,0.6,,1515,1343,0.8864686468646865,172,373.0223380491437,977.3999999999992,18990,37980,9495,0.47039930555555554,40.700000000000024,4143.900000000001,529.2733333333333,0.22734890106206973,346.80000000000024,0.5416666666666666,18,1.2292947503423997,0.4594192107222636,0.3670886075949367,0.1734921816827997
0.6,0.1,P3-U_D45_C_L0_G1p5,421,d45-s421,P3-U,45,concentrated,0,1.5,,1515,1338,0.8831683168316832,177,387.96711509715993,1003.8999999999992,18996,37992,9498,0.4703124999999999,39.60000000000002,4117.4,522.4955555555554,0.2025226275481289,461.7000000000003,0.6759259259259259,44,2.089128282123364,0.43647234678624813,0.3624813153961136,0.20104633781763825
0.6,0.1,P3-U_D45_C_L1_G0p15,421,d45-s421,P3-U,45,concentrated,1,0.15,,1515,1348,0.8897689768976897,167,362.29302670623144,953.2999999999997,18894,37788,9447,0.4685329861111111,41.800000000000026,4197.6,558.96,0.28200241407788584,218.1150000000001,0.20833333333333334,7,1.2435500604641891,0.4910979228486647,0.39465875370919884,0.1142433234421365
0.6,0.1,P3-U_D45_C_L1_G0p6,421,d45-s421,P3-U,45,concentrated,1,0.6,,1515,1343,0.8864686468646865,172,373.08711839166045,977.3999999999992,19010,38020,9505,0.47083333333333327,41.800000000000026,4144.700000000001,530.0088888888889,0.22805564268155076,391.3200000000001,0.5138888888888888,16,1.663813507916132,0.4594192107222636,0.3678332092330603,0.1727475800446761
0.6,0.1,P3-U_D45_C_L1_G1p5,421,d45-s421,P3-U,45,concentrated,1,1.5,,1515,1353,0.8930693069306931,162,364.95861049519584,904.3999999999999,18922,37844,9461,0.46935763888888893,69.99999999999999,4217.7,583.6533333333333,0.2415639909060494,2075.9500000000007,0.5740740740740741,43,6.611139918583522,0.4131559497413156,0.41832963784183297,0.16851441241685144
0.6,0.1,P3-U_D45_C_L3_G0p15,421,d45-s421,P3-U,45,concentrated,3,0.15,,1515,1347,0.8891089108910891,168,368.29250185597624,961.4000000000001,18868,37736,9434,0.4679253472222223,41.800000000000026,4199.3,561.8355555555555,0.2893339366084824,217.87500000000014,0.18055555555555555,7,1.3937828378665638,0.495916852264291,0.3979213066072754,0.10616184112843356
0.6,0.1,P3-U_D45_C_L3_G0p6,421,d45-s421,P3-U,45,concentrated,3,0.6,,1515,1337,0.8825082508250826,178,370.5063575168287,1011.6000000000001,19036,38072,9518,0.47113715277777785,54.599999999999966,4108.9,513.0177777777776,0.20963707507551366,709.4800000000005,0.37962962962962965,19,2.63899216910625,0.45400149588631267,0.3530291697830965,0.19296933433059088
0.6,0.1,P3-U_D45_C_L3_G1p5,421,d45-s421,P3-U,45,concentrated,3,1.5,,1515,1365,0.900990099009901,150,318.83223443223443,804,19080,38160,9540,0.47330729166666674,69.99999999999999,4268.700000000001,609.02,0.24684590416546293,1482.2,0.5462962962962963,31,4.612518953239673,0.38095238095238093,0.4388278388278388,0.18021978021978022
0.6,0.1,P3-D_D45_C_L0_G0p15,421,d45-s421,P3-D,45,concentrated,0,0.15,,1515,1356,0.8950495049504951,159,350.21238938053096,916.75,18888,37776,9444,0.46874999999999994,39.60000000000002,4248.000000000001,588.5,0.29735300272023424,154.35750000000007,0.09722222222222222,7,1.4581335153160266,0.47935103244837757,0.42109144542772864,0.09955752212389381
0.6,0.1,P3-D_D45_C_L0_G0p6,421,d45-s421,P3-D,45,concentrated,0,0.6,,1515,1344,0.8871287128712871,171,371.36011904761904,980.5499999999997,18954,37908,9477,0.46966145833333334,42.90000000000003,4162.4000000000015,539.1955555555555,0.2543831550174045,299.1600000000003,0.3611111111111111,9,1.1620876395550346,0.4791666666666667,0.37648809523809523,0.14434523809523808
0.6,0.1,P3-D_D45_C_L0_G1p5,421,d45-s421,P3-D,45,concentrated,0,1.5,,1515,1344,0.8871287128712871,171,374.171875,981.3999999999996,19026,38052,9513,0.47122395833333325,40.700000000000024,4142.6,527.8155555555555,0.21741579362397223,354.6000000000002,0.5787037037037037,19,1.3165801912797779,0.45014880952380953,0.36532738095238093,0.18452380952380953
0.6,0.1,P3-D_D45_C_L1_G0p15,421,d45-s421,P3-D,45,concentrated,1,0.15,,1515,1356,0.8950495049504951,159,345.0457227138643,913.75,18900,37800,9450,0.4690104166666667,41.800000000000026,4250.400000000001,590.0066666666667,0.30130497521801836,153.53250000000003,0.08333333333333333,7,1.4391526641779178,0.4823008849557522,0.4225663716814159,0.09513274336283185
0.6,0.1,P3-D_D45_C_L1_G0p6,421,d45-s421,P3-D,45,concentrated,1,0.6,,1515,1343,0.8864686468646865,172,370.84586746090844,977.3999999999992,18946,37892,9473,0.4694444444444445,42.90000000000003,4160.7,539.82,0.2563404128044693,304.13999999999993,0.3425925925925926,10,1.3103896710335992,0.4802680565897245,0.37751303052866714,0.14221891288160834
0.6,0.1,P3-D_D45_C_L1_G1p5,421,d45-s421,P3-D,45,concentrated,1,1.5,,1515,1343,0.8864686468646865,172,373.2412509307521,978.299999999999,18986,37972,9493,0.47031249999999997,41.800000000000026,4139.5,527.6777777777778,0.21667136395968378,445.80000000000035,0.5462962962962963,20,1.9365441606303455,0.44899478778853313,0.3655994043186895,0.18540580789277736
0.6,0.1,P3-D_D45_C_L3_G0p15,421,d45-s421,P3-D,45,concentrated,3,0.15,,1515,1356,0.8950495049504951,159,343.8952802359882,916.75,18872,37744,9436,0.4684027777777778,40.700000000000024,4253.8,594.3577777777778,0.3011059392647615,150.89250000000004,0.05555555555555555,7,1.5473519585065088,0.4771386430678466,0.4269911504424779,0.09587020648967552
0.6,0.1,P3-D_D45_C_L3_G0p6,421,d45-s421,P3-D,45,concentrated,3,0.6,,1515,1346,0.8884488448844885,169,376.1151560178306,968.5,18956,37912,9478,0.46979166666666666,45.10000000000003,4173.4,542.4844444444444,0.2646070616550322,349.76999999999987,0.2777777777777778,9,1.5092131533636968,0.487369985141159,0.3789004457652303,0.1337295690936107
0.6,0.1,P3-D_D45_C_L3_G1p5,421,d45-s421,P3-D,45,concentrated,3,1.5,,1515,1351,0.8917491749174917,164,352.7335307179867,963,19078,38156,9539,0.47265625,69.99999999999999,4180.7,549.8088888888889,0.22181824946912143,1053.9999999999998,0.41203703703703703,25,3.4785328297004865,0.43301258327165065,0.38490007401924503,0.18208734270910437
0.6,0.1,P0_D80_D,421,d80-s421,P0,80,dispersed,,,,2834,1660,0.5857445306986592,1174,1546.3463855421687,3770.1,21192,42384,10596,0.5319444444444444,89.60000000000007,5603.000000000001,622.5555555555557,0.5725900807107307,0,0,0,1.4303102681695654,0.20783132530120482,0.7921686746987951,0
0.6,0.1,P1_D80_D,421,d80-s421,P1,80,dispersed,,,,2834,1660,0.5857445306986592,1174,1546.3463855421687,3770.1,21192,42384,10596,0.5319444444444444,68.59999999999998,5370.2,596.6888888888889,0.3716476522703478,0,0,0,2.2916062726193656,0.20783132530120482,0.6168674698795181,0.1753012048192771
0.6,0.1,P2_D80_D_B28,421,d80-s421,P2,80,dispersed,,,28,2834,1485,0.5239943542695836,1349,1877.0969696969696,4283.4,21384,42768,10692,0.5285156249999999,27.99999999999999,4513.5,501.5,0.1337469074258706,0,0,0,0.21154717836367756,0.40404040404040403,0.32323232323232326,0.2727272727272727
0.6,0.1,P2_D80_D_B34,421,d80-s421,P2,80,dispersed,,,34,2834,1515,0.5345800988002822,1319,1824.3102310231022,4178,21330,42660,10665,0.5286458333333334,33.59999999999999,4694.900000000001,521.6555555555556,0.2529600677804047,0,0,0,0.3531953338834617,0.4739273927392739,0.3801980198019802,0.14587458745874587
0.6,0.1,P2_D80_D_B40,421,d80-s421,P2,80,dispersed,,,40,2834,1536,0.5419901199717714,1298,1784.6243489583333,4147.5,21334,42668,10667,0.5296440972222222,39.60000000000002,4834.800000000001,537.2,0.3206751054852319,0,0,0,0.8997839861751152,0.48828125,0.4375,0.07421875
0.6,0.1,P3-U_D80_D_L0_G0p15,421,d80-s421,P3-U,80,dispersed,0,0.15,,2834,1505,0.5310515172900494,1329,1817.0976744186046,4220.8,21382,42764,10691,0.5293402777777777,39.19999999999998,4624.1,513.7888888888889,0.20656992712095334,174.4800000000001,0.18981481481481483,3,0.4706802158415062,0.4511627906976744,0.35282392026578074,0.19601328903654486
0.6,0.1,P3-U_D80_D_L0_G0p6,421,d80-s421,P3-U,80,dispersed,0,0.6,,2834,1493,0.5268172194777699,1341,1855.6744809109175,4264.4,21442,42884,10721,0.5301215277777778,39.19999999999998,4551.100000000001,505.67777777777786,0.15626502994392077,247.5599999999999,0.49537037037037035,21,0.5805330229659286,0.420629604822505,0.3302076356329538,0.2491627595445412
0.6,0.1,P3-U_D80_D_L0_G1p5,421,d80-s421,P3-U,80,dispersed,0,1.5,,2834,1487,0.5247000705716302,1347,1866.053799596503,4274.8,21398,42796,10699,0.52890625,39.19999999999998,4526.5,502.94444444444446,0.14762939234385142,352.8000000000003,0.6527777777777778,46,1.246920248797562,0.4156018829858776,0.3261600537995965,0.2582380632145259
0.6,0.1,P3-U_D80_D_L1_G0p15,421,d80-s421,P3-U,80,dispersed,1,0.15,,2834,1503,0.5303458009880028,1331,1817.0252827677978,4225.799999999999,21352,42704,10676,0.5286024305555554,39.19999999999998,4619.700000000001,513.3,0.20880143732277,172.14000000000007,0.18518518518518517,3,0.47112135176651326,0.4524284763805722,0.35395874916833003,0.1936127744510978
0.6,0.1,P3-U_D80_D_L1_G0p6,421,d80-s421,P3-U,80,dispersed,1,0.6,,2834,1487,0.5247000705716302,1347,1861.1109616677875,4276.5,21390,42780,10695,0.5287326388888889,39.19999999999998,4535.900000000001,503.98888888888894,0.16040918009656302,281.5800000000003,0.4675925925925926,14,0.7808978523679739,0.4229993275050437,0.33221250840618693,0.24478816408876933
0.6,0.1,P3-U_D80_D_L1_G1p5,421,d80-s421,P3-U,80,dispersed,1,1.5,,2834,1505,0.5310515172900494,1329,1857.509634551495,4189,21398,42796,10699,0.5296875,69.99999999999999,4645.5,516.1666666666666,0.19860558007151496,2537.9500000000007,0.48148148148148145,50,6.790120544731531,0.4106312292358804,0.38073089700996676,0.20863787375415282
0.6,0.1,P3-U_D80_D_L3_G0p15,421,d80-s421,P3-U,80,dispersed,3,0.15,,2834,1504,0.5306986591390261,1330,1803.9268617021276,4219.099999999999,21366,42732,10683,0.5289496527777777,39.19999999999998,4625.599999999999,513.9555555555555,0.21061531957415736,168.94500000000008,0.16666666666666666,4,0.5815689328959422,0.4521276595744681,0.35638297872340424,0.19148936170212766
0.6,0.1,P3-U_D80_D_L3_G0p6,421,d80-s421,P3-U,80,dispersed,3,0.6,,2834,1490,0.5257586450247,1344,1851.1120805369128,4256.299999999999,21410,42820,10705,0.529296875,54.599999999999966,4535.000000000001,503.8888888888889,0.1777091755482052,664.1800000000006,0.3148148148148148,24,2.346792072857866,0.45100671140939597,0.3167785234899329,0.23221476510067113
0.6,0.1,P3-U_D80_D_L3_G1p5,421,d80-s421,P3-U,80,dispersed,3,1.5,,2834,1506,0.5314043754410727,1328,1873.104913678619,4189.75,21338,42676,10669,0.5284288194444444,69.99999999999999,4657.400000000001,517.4888888888889,0.19048300673241636,1736.4999999999998,0.5046296296296297,26,4.154007204372954,0.3745019920318725,0.39707835325365204,0.22841965471447542
0.6,0.1,P3-D_D80_D_L0_G0p15,421,d80-s421,P3-D,80,dispersed,0,0.15,,2834,1517,0.5352858151023289,1317,1798.22412656559,4167.200000000001,21378,42756,10689,0.5297743055555555,39.19999999999998,4697.700000000001,521.9666666666667,0.2531404256929517,132.21000000000004,0.05555555555555555,3,0.5944021032730707,0.4779169413315755,0.3764007910349374,0.14568226763348716
0.6,0.1,P3-D_D80_D_L0_G0p6,421,d80-s421,P3-D,80,dispersed,0,0.6,,2834,1497,0.5282286520818631,1337,1842.7000668002672,4251.400000000001,21400,42800,10700,0.5293836805555555,39.19999999999998,4575.900000000001,508.4333333333334,0.17408597215848243,223.14000000000013,0.3425925925925926,14,0.4770970361018616,0.4315297261189045,0.3380093520374082,0.23046092184368738
0.6,0.1,P3-D_D80_D_L0_G1p5,421,d80-s421,P3-D,80,dispersed,0,1.5,,2834,1487,0.5247000705716302,1347,1863.0591795561534,4276.5,21390,42780,10695,0.5287326388888889,39.19999999999998,4532.700000000001,503.6333333333334,0.15592374424858413,256.1250000000002,0.5462962962962963,24,0.6001485734431264,0.4203093476798924,0.3301950235373235,0.24949562878278414
0.6,0.1,P3-D_D80_D_L1_G0p15,421,d80-s421,P3-D,80,dispersed,1,0.15,,2834,1516,0.5349329569513056,1318,1796.5686015831134,4164.5,21366,42732,10683,0.5294704861111109,39.19999999999998,4697,521.8888888888889,0.2560878101861708,130.95,0.041666666666666664,2,0.5847273917838433,0.4795514511873351,0.3779683377308707,0.1424802110817942
0.6,0.1,P3-D_D80_D_L1_G0p6,421,d80-s421,P3-D,80,dispersed,1,0.6,,2834,1497,0.5282286520818631,1337,1838.5965263861056,4251.400000000001,21408,42816,10704,0.5295572916666667,39.19999999999998,4576.5,508.50000000000006,0.17397574565716134,227.76000000000022,0.3148148148148148,9,0.4971506958286439,0.4308617234468938,0.33867735470941884,0.23046092184368738
0.6,0.1,P3-D_D80_D_L1_G1p5,421,d80-s421,P3-D,80,dispersed,1,1.5,,2834,1488,0.5250529287226535,1346,1866.8817204301076,4274.549999999999,21398,42796,10699,0.5289496527777778,39.19999999999998,4535.400000000001,503.93333333333334,0.15544384177801285,330.22500000000014,0.5138888888888888,20,1.1216497850818314,0.4200268817204301,0.3299731182795699,0.25
0.6,0.1,P3-D_D80_D_L3_G0p15,421,d80-s421,P3-D,80,dispersed,3,0.15,,2834,1518,0.5356386732533521,1316,1789.8682476943347,4170.45,21388,42776,10694,0.5300347222222223,39.19999999999998,4708.6,523.1777777777778,0.26292316187401776,128.90249999999992,0.027777777777777776,2,0.6446966452006775,0.48353096179183136,0.3814229249011858,0.13504611330698288
0.6,0.1,P3-D_D80_D_L3_G0p6,421,d80-s421,P3-D,80,dispersed,3,0.6,,2834,1498,0.5285815102328864,1336,1838.7343124165554,4250.9,21404,42808,10702,0.529513888888889,39.19999999999998,4582.6,509.17777777777786,0.17858857417186758,266.8499999999998,0.27314814814814814,9,0.9105637590566198,0.43391188251001334,0.3404539385847797,0.22563417890520696
0.6,0.1,P3-D_D80_D_L3_G1p5,421,d80-s421,P3-D,80,dispersed,3,1.5,,2834,1501,0.5296400846859562,1333,1861.205196535643,4266,21394,42788,10697,0.5294270833333333,69.99999999999999,4601.300000000001,511.25555555555553,0.19158836753864272,1020.8000000000003,0.3611111111111111,24,3.0077389048529564,0.4417055296469021,0.346435709526982,0.21185876082611593
0.6,0.1,P0_D80_C,421,d80-s421,P0,80,concentrated,,,,2834,1660,0.5857445306986592,1174,1546.3463855421687,3770.1,21192,42384,10596,0.5319444444444444,89.60000000000007,5603.000000000001,1169.5222222222226,0.5725900807107307,0,0,0,1.4303102681695654,0.20783132530120482,0.7921686746987951,0
0.6,0.1,P1_D80_C,421,d80-s421,P1,80,concentrated,,,,2834,1408,0.49682427664079043,1426,2054.609375,4560.549999999999,21448,42896,10724,0.5265625,53,3860.7999999999984,171.59111111111105,0.5363540083805314,0,0,0,2.0719298245614035,0.21022727272727273,0,0.7897727272727273
0.6,0.1,P2_D80_C_B28,421,d80-s421,P2,80,concentrated,,,28,2834,1485,0.5239943542695836,1349,1877.0969696969696,4283.4,21384,42768,10692,0.5285156249999999,27.99999999999999,4513.5,536.6,0.1337469074258706,0,0,0,0.21154717836367756,0.40404040404040403,0.32323232323232326,0.2727272727272727
0.6,0.1,P2_D80_C_B34,421,d80-s421,P2,80,concentrated,,,34,2834,1515,0.5345800988002822,1319,1824.3102310231022,4178,21330,42660,10665,0.5286458333333334,33.59999999999999,4694.900000000001,611.8622222222224,0.2529600677804047,0,0,0,0.3531953338834617,0.4739273927392739,0.3801980198019802,0.14587458745874587
0.6,0.1,P2_D80_C_B40,421,d80-s421,P2,80,concentrated,,,40,2834,1536,0.5419901199717714,1298,1784.6243489583333,4147.5,21334,42668,10667,0.5296440972222222,39.60000000000002,4834.800000000001,685.28,0.3206751054852319,0,0,0,0.8997839861751152,0.48828125,0.4375,0.07421875
0.6,0.1,P3-U_D80_C_L0_G0p15,421,d80-s421,P3-U,80,concentrated,0,0.15,,2834,1505,0.5310515172900494,1329,1817.0976744186046,4220.8,21382,42764,10691,0.5293402777777777,39.19999999999998,4624.1,577.2155555555556,0.20656992712095334,174.4800000000001,0.18981481481481483,3,0.4706802158415062,0.4511627906976744,0.35282392026578074,0.19601328903654486
0.6,0.1,P3-U_D80_C_L0_G0p6,421,d80-s421,P3-U,80,concentrated,0,0.6,,2834,1493,0.5268172194777699,1341,1855.6744809109175,4264.4,21442,42884,10721,0.5301215277777778,39.19999999999998,4551.100000000001,547.3711111111111,0.15626502994392077,247.5599999999999,0.49537037037037035,21,0.5805330229659286,0.420629604822505,0.3302076356329538,0.2491627595445412
0.6,0.1,P3-U_D80_C_L0_G1p5,421,d80-s421,P3-U,80,concentrated,0,1.5,,2834,1487,0.5247000705716302,1347,1866.053799596503,4274.8,21398,42796,10699,0.52890625,39.19999999999998,4526.5,540.6777777777777,0.14762939234385142,352.8000000000003,0.6527777777777778,46,1.246920248797562,0.4156018829858776,0.3261600537995965,0.2582380632145259
0.6,0.1,P3-U_D80_C_L1_G0p15,421,d80-s421,P3-U,80,concentrated,1,0.15,,2834,1503,0.5303458009880028,1331,1817.0252827677978,4225.799999999999,21352,42704,10676,0.5286024305555554,39.19999999999998,4619.700000000001,577.72,0.20880143732277,172.14000000000007,0.18518518518518517,3,0.47112135176651326,0.4524284763805722,0.35395874916833003,0.1936127744510978
0.6,0.1,P3-U_D80_C_L1_G0p6,421,d80-s421,P3-U,80,concentrated,1,0.6,,2834,1487,0.5247000705716302,1347,1861.1109616677875,4276.5,21390,42780,10695,0.5287326388888889,39.19999999999998,4535.900000000001,547.3955555555556,0.16040918009656302,281.5800000000003,0.4675925925925926,14,0.7808978523679739,0.4229993275050437,0.33221250840618693,0.24478816408876933
0.6,0.1,P3-U_D80_C_L1_G1p5,421,d80-s421,P3-U,80,concentrated,1,1.5,,2834,1505,0.5310515172900494,1329,1857.509634551495,4189,21398,42796,10699,0.5296875,69.99999999999999,4645.5,607.5666666666667,0.19860558007151496,2537.9500000000007,0.48148148148148145,50,6.790120544731531,0.4106312292358804,0.38073089700996676,0.20863787375415282
0.6,0.1,P3-U_D80_C_L3_G0p15,421,d80-s421,P3-U,80,concentrated,3,0.15,,2834,1504,0.5306986591390261,1330,1803.9268617021276,4219.099999999999,21366,42732,10683,0.5289496527777777,39.19999999999998,4625.599999999999,580.7822222222222,0.21061531957415736,168.94500000000008,0.16666666666666666,4,0.5815689328959422,0.4521276595744681,0.35638297872340424,0.19148936170212766
0.6,0.1,P3-U_D80_C_L3_G0p6,421,d80-s421,P3-U,80,concentrated,3,0.6,,2834,1490,0.5257586450247,1344,1851.1120805369128,4256.299999999999,21410,42820,10705,0.529296875,54.599999999999966,4535.000000000001,531.9555555555555,0.1777091755482052,664.1800000000006,0.3148148148148148,24,2.346792072857866,0.45100671140939597,0.3167785234899329,0.23221476510067113
