setting,policy,target,delay,damping,initial_budget,seed,requests,dispatched,completion_rate,final_queue,blocked_dispatch_attempts,head_of_line_blocked_attempts,head_of_line_share,warm_budget_mean,warm_budget_sd,warm_dispatch_mean,warm_dispatch_sd,budget_direction_changes,periods_within_point_one,final_central_budget,final_central_use
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,524,2669,1069,0.40052454102660173,1600,75,0,0,18.328357656730724,0.2464861977788989,43.9375,6.115213269652444,2,4,18.239570256014957,18.140582870827135
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,525,2621,1067,0.4070965280427318,1554,77,0,0,18.328783231794834,0.24636428338863228,43.8125,6.079679267856159,2,4,18.24407392744268,18.140590152479028
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,526,2671,1069,0.40022463496817673,1602,100,0,0,18.3283552161185,0.2464853408462928,43.9375,6.115213269652444,2,4,18.239587378449365,18.14059743413092
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,527,2693,1068,0.3965837356108429,1625,69,0,0,18.32919679398349,0.24590271371603142,43.875,5.852349955359813,2,4,18.241814626823267,18.140582425968116
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,528,2647,1068,0.40347563279183984,1579,83,0,0,18.329209973912658,0.2467405835489984,43.875,6.097813815896098,2,4,18.241826191352946,18.140595945096628
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,529,2705,1069,0.3951940850277264,1636,80,0,0,18.329306601228208,0.24540942804528618,44.0625,5.801939330947886,2,4,18.239526857605153,18.140595624291468
p3d_075_t18_d1,P3-D0.75,18,1,0.75,20,530,2691,1066,0.3961352657004831,1625,92,0,0,18.329489920135423,0.24640314320801618,43.75,6.060803027102377,2,4,18.246325720037923,18.140580196947848
p3u_t18_d3,P3-U,18,3,1,20,501,2681,1039,0.3875419619544946,1642,176,0,0,17.882755811103024,2.055171835122583,42.125,9.358596760910972,3,1,15.430490992963405,15.155646103992341
p3u_t18_d3,P3-U,18,3,1,20,502,2595,1039,0.4003853564547206,1556,172,0,0,17.883488656386753,2.0546152412866396,42.0625,9.28417111719368,3,1,15.433482475903125,15.155633252152361
p3u_t18_d3,P3-U,18,3,1,20,503,2680,1037,0.3869402985074627,1643,158,0,0,17.882923823959793,2.0550378580516973,42,9.316651759081692,3,1,15.430472374904884,15.145607256924814
p3u_t18_d3,P3-U,18,3,1,20,504,2672,1038,0.3884730538922156,1634,184,0,0,17.882734837900955,2.0551694344072198,42.0625,9.334300545122096,3,1,15.430469063605894,15.150622385183201
p3u_t18_d3,P3-U,18,3,1,20,505,2723,1038,0.3811972089607051,1685,176,0,0,17.88314221577125,2.0549147119773865,42.0625,9.334300545122096,3,1,15.430498911957413,15.150627536190479
p3u_t18_d3,P3-U,18,3,1,20,506,2721,1038,0.3814773980154355,1683,173,0,0,17.88446976421046,2.054224666970612,42.0625,9.117519765082314,3,1,15.433516277465726,15.15062496068684
p3u_t18_d3,P3-U,18,3,1,20,507,2762,1038,0.3758146270818248,1724,146,0,0,17.884782017906566,2.0554755209025997,42.0625,9.117519765082314,3,1,15.433443815136984,15.150634817842375
p3u_t18_d3,P3-U,18,3,1,20,508,2805,1038,0.3700534759358289,1767,152,0,0,17.8868843470767,2.0550502923308103,42.1875,9.00532250024025,3,1,15.43349746408902,15.150642839480236
p3u_t18_d3,P3-U,18,3,1,20,509,2656,1037,0.39043674698795183,1619,158,0,0,17.88501522233386,2.056679263384767,41.9375,9.362825428256151,3,1,15.433492420674916,15.14561250630774
p3u_t18_d3,P3-U,18,3,1,20,510,2733,1039,0.3801683132089279,1694,170,0,0,17.88517512703241,2.0566498790231154,42.125,9.429563439877091,3,1,15.433458387542853,15.155642664448866
p3u_t18_d3,P3-U,18,3,1,20,511,2668,1039,0.3894302848575712,1629,191,0,0,17.88630829677911,2.0565192098589336,42.1875,9.282375773475236,3,1,15.433477498648832,15.15562886680927
p3u_t18_d3,P3-U,18,3,1,20,512,2595,1037,0.39961464354527937,1558,150,0,0,17.885737660194014,2.056610041515888,42,9.215928240461366,3,1,15.433467143767137,15.145618479060776
p3u_t18_d3,P3-U,18,3,1,20,513,2669,1036,0.3881603596852754,1633,179,0,0,17.887407377909337,2.0558673162018746,41.9375,9.190348197973785,3,1,15.436443155442998,15.145636704337543
p3u_t18_d3,P3-U,18,3,1,20,514,2721,1039,0.3818449099595737,1682,189,0,0,17.884403361677503,2.05590464075388,42.0625,9.23376954444933,3,1,15.433450815333991,15.155648581120335
p3u_t18_d3,P3-U,18,3,1,20,515,2654,1038,0.3911077618688772,1616,195,0,0,17.88705749039492,2.0569773516742704,42,9.38083151964686,3,1,15.436482814875879,15.155625525641444
p3u_t18_d3,P3-U,18,3,1,20,516,2650,1036,0.3909433962264151,1614,164,0,0,17.885926228351984,2.056927904773321,41.8125,9.318216925284936,3,1,15.436493786525965,15.145627167987172
p3u_t18_d3,P3-U,18,3,1,20,517,2628,1038,0.3949771689497717,1590,170,0,0,17.88593918421967,2.056482500446732,42.0625,9.23376954444933,3,1,15.43349558287652,15.150622064378041
p3u_t18_d3,P3-U,18,3,1,20,518,2684,1039,0.38710879284649774,1645,161,0,0,17.886130171941957,2.054914785818467,42.1875,9.16674242392938,3,1,15.433482835492862,15.155636024407297
p3u_t18_d3,P3-U,18,3,1,20,519,2586,1037,0.40100541376643467,1549,157,0,0,17.891027530325058,2.0549158371257916,42.1875,8.953351327854838,3,1,15.43647901336451,15.150624293398305
p3u_t18_d3,P3-U,18,3,1,20,520,2641,1039,0.3934115865202575,1602,189,0,0,17.88477620660405,2.0567149357834706,42,9.38793552030122,3,1,15.433432597648599,15.155629786930675
p3u_t18_d3,P3-U,18,3,1,20,521,2703,1039,0.3843877173510914,1664,167,0,0,17.8819809183098,2.0550321794280144,42.0625,9.497148694915403,3,1,15.43046521303865,15.155635703602135
p3u_t18_d3,P3-U,18,3,1,20,522,2712,1038,0.3827433628318584,1674,164,0,0,17.88554807665317,2.05644185087343,42,9.215928240461366,3,1,15.4334596377181,15.155638501535288
p3u_t18_d3,P3-U,18,3,1,20,523,2661,1038,0.3900789177001127,1623,159,0,0,17.887409085006865,2.055865777530117,42.0625,9.23376954444933,3,1,15.436442844909125,15.155667127202262
p3u_t18_d3,P3-U,18,3,1,20,524,2669,1039,0.3892843761708505,1630,153,0,0,17.88425896618686,2.0553964872458645,42.0625,9.28417111719368,3,1,15.433521604340237,15.155645907241043
p3u_t18_d3,P3-U,18,3,1,20,525,2621,1039,0.3964135826020603,1582,163,0,0,17.88577790257052,2.056513986337565,42.0625,9.23376954444933,3,1,15.433509341731538,15.155630454219208
p3u_t18_d3,P3-U,18,3,1,20,526,2671,1039,0.38899288655934106,1632,169,0,0,17.885927567184662,2.056482514996728,42.125,9.258329582957536,3,1,15.433470973257283,15.155666806397102
p3u_t18_d3,P3-U,18,3,1,20,527,2693,1039,0.3858150761232826,1654,150,0,0,17.88424798466199,2.055402608528458,42.0625,9.28417111719368,3,1,15.433488048848705,15.155633795387034
p3u_t18_d3,P3-U,18,3,1,20,528,2647,1038,0.3921420476010578,1609,139,0,0,17.884278846006865,2.0554037598789376,42,9.259229629582222,3,1,15.433516115796488,15.150647793736216
p3u_t18_d3,P3-U,18,3,1,20,529,2705,1036,0.3829944547134935,1669,150,0,0,17.887601388372854,2.0561442146926527,41.9375,9.190348197973785,3,1,15.436459902258528,15.145636481908033
p3u_t18_d3,P3-U,18,3,1,20,530,2691,1036,0.3849869936826459,1655,174,0,0,17.885583219876093,2.0564525945992145,41.875,9.171513869948988,3,1,15.433475789075086,15.14562191860425
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,501,2681,1099,0.40992167101827676,1582,0,0,0,18.489003318430864,0.2690098720764295,45.875,0.3415650255319866,0,0,18.23803917127251,18.13557425855646
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,502,2595,1099,0.4235067437379576,1496,0,0,0,18.48824958181197,0.26924736274688676,45.8125,0.4031128874149275,0,0,18.238031583430395,18.140580517753012
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,503,2680,1098,0.4097014925373134,1582,0,0,0,18.488998064320143,0.2690624213302102,45.8125,0.5439056290693574,0,0,18.239530212175094,18.140592727982668
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,504,2672,1100,0.4116766467065868,1572,0,0,0,18.488950089677935,0.26890717930064223,45.875,0.3415650255319866,0,0,18.23803407525868,18.14057291529596
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,505,2723,1101,0.4043334557473375,1622,0,0,0,18.488728809979627,0.2694862503362781,46,0,0,0,18.23729601158523,18.140577373336484
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,506,2721,1100,0.40426313855200297,1621,0,0,0,18.488921521100522,0.2693212326297122,45.9375,0.25,0,0,18.238051442717705,18.14056808509384
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,507,2762,1100,0.39826212889210716,1662,0,0,0,18.488622131512546,0.26927317042925797,45.9375,0.25,0,0,18.23728046297243,18.140569450074267
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,508,2805,1099,0.39180035650623884,1706,0,0,0,18.49008212142948,0.2692141045307348,46,0,0,0,18.238787056763794,18.140577176585186
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,509,2656,1100,0.4141566265060241,1556,0,0,0,18.488205831156655,0.2689075410194463,45.8125,0.4031128874149275,0,0,18.237286447195753,18.135576834060096
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,510,2733,1102,0.40321990486644715,1631,0,0,0,18.48768181145028,0.26919744277837687,45.9375,0.25,0,0,18.236528234150974,18.140580517753012
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,511,2668,1098,0.411544227886057,1570,0,0,0,18.488392737806038,0.2691315938551561,45.75,0.4472135954999579,0,0,18.238034933955486,18.140585446330775
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,512,2595,1101,0.42427745664739885,1494,0,0,0,18.487919525426932,0.2693643835341546,45.9375,0.25,0,0,18.23653416776114,18.13557638920107
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,513,2669,1102,0.41288872236792806,1567,0,0,0,18.487963169408918,0.2694872986604906,46,0,0,0,18.23653018894729,18.140595500237605
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,514,2721,1102,0.4049981624402793,1619,0,0,0,18.487258833230264,0.26905020389767537,45.9375,0.25,0,0,18.23652667794418,18.140573013671606
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,515,2654,1100,0.41446872645064053,1554,0,0,0,18.487405324574738,0.2693251504232572,45.8125,0.4031128874149275,0,0,18.236533193505956,18.140601540962933
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,516,2650,1099,0.41471698113207545,1551,0,0,0,18.48828953473045,0.26835200660211095,45.75,0.4472135954999579,0,0,18.238772805854595,18.140585668760288
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,517,2628,1101,0.4189497716894977,1527,0,0,0,18.488061749237687,0.26939717607059716,45.9375,0.25,0,0,18.237283760816233,18.140583093256648
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,518,2684,1097,0.4087183308494784,1587,0,0,0,18.489898519265655,0.2692067827217712,45.8125,0.5439056290693574,0,0,18.2387910664497,18.14058557038464
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,519,2586,1096,0.4238205723124517,1490,0,0,0,18.491498606755123,0.26911982684397157,45.875,0.3415650255319866,0,0,18.241049659363256,18.140584235807566
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,520,2641,1100,0.4165088981446422,1541,0,0,0,18.48805615123829,0.2689339089699003,45.8125,0.4031128874149275,0,0,18.237278141167423,18.14058500147175
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,521,2703,1101,0.40732519422863483,1602,0,0,0,18.488014083463305,0.2694407657300752,45.9375,0.25,0,0,18.237283211520285,18.14057482351106
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,522,2712,1101,0.4059734513274336,1611,0,0,0,18.488064402278887,0.26939728603746677,45.9375,0.25,0,0,18.237285333138733,18.14058522390126
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,523,2661,1101,0.4137542277339346,1560,0,0,0,18.48796699027043,0.26948606588820795,45.9375,0.25,0,0,18.236532684627317,18.14057482351106
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,524,2669,1100,0.4121393780442113,1569,0,0,0,18.488390273261352,0.26913202030677874,45.875,0.3415650255319866,0,0,18.23803561421676,18.140597656560434
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,525,2621,1099,0.41930560854635635,1522,0,0,0,18.488723868744305,0.26889928447193084,45.8125,0.5439056290693574,0,0,18.238793465888172,18.140582648397626
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,526,2671,1102,0.41257955821789594,1569,0,0,0,18.48796758504046,0.26948856171805946,46,0,0,0,18.23653306775172,18.140570438167966
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,527,2693,1098,0.40772372818418123,1595,0,0,0,18.488907869801924,0.2688641017401946,45.75,0.4472135954999579,0,0,18.238780889178383,18.135569107549177
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,528,2647,1099,0.4151870041556479,1548,0,0,0,18.488442787895792,0.269163456806982,45.8125,0.4031128874149275,0,0,18.238038433345206,18.140593048787828
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,529,2705,1101,0.4070240295748614,1604,0,0,0,18.48796594503159,0.26948698719857916,45.9375,0.25,0,0,18.23653320441057,18.140579752088822
p3d_025_t18_d3,P3-D0.25,18,3,0.25,20,530,2691,1101,0.40914158305462656,1590,0,0,0,18.487974622245293,0.26948831203948675,45.9375,0.25,0,0,18.23653973543746,18.140577942249372
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,501,2681,1088,0.40581872435658334,1593,32,0,0,18.42194752842316,0.37359535226936474,45.1875,2.7378519560658012,2,3,18.583604918579766,18.14060964436058
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,502,2595,1089,0.41965317919075146,1506,37,0,0,18.419874395907595,0.37279012968482766,45.1875,2.7378519560658012,2,3,18.580590754023135,18.14059562429147
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,503,2680,1090,0.40671641791044777,1590,29,0,0,18.421091575909028,0.37272305651702725,45.3125,2.75,2,3,18.580587371126903,18.140582550021975
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,504,2672,1088,0.40718562874251496,1584,40,0,0,18.421842888123855,0.37355278380592083,45.1875,2.7378519560658012,2,3,18.582101623991566,18.13558488137617
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,505,2723,1086,0.39882482556004406,1637,29,0,0,18.422242391637308,0.3734906286220988,45.0625,2.7195281453467866,2,3,18.585116440429797,18.14059753250657
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,506,2721,1089,0.4002205071664829,1632,40,0,0,18.421497730432485,0.3728582858849368,45.25,2.74469184669852,2,3,18.582124927977386,18.140582550021975
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,507,2762,1088,0.3939174511223751,1674,30,0,0,18.421934199114748,0.37359791794179154,45.1875,2.7378519560658012,2,3,18.58359285530911,18.140569450074267
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,508,2805,1089,0.38823529411764707,1716,18,0,0,18.423262810814844,0.37244769586279836,45.375,2.5,2,3,18.582108315920735,18.14058500147175
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,509,2656,1090,0.41039156626506024,1566,40,0,0,18.420257419942548,0.37381375225028535,45.1875,2.7378519560658012,2,3,18.580609004056303,18.1405877994049
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,510,2733,1089,0.39846322722283206,1644,31,0,0,18.419488224134614,0.37344802956266715,45.125,2.7294688127912363,2,3,18.580585905241794,18.140599466399888
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,511,2668,1088,0.4077961019490255,1580,28,0,0,18.42166534666472,0.37383593632947454,45.125,2.7294688127912363,2,3,18.582101867796577,18.14058331568616
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,512,2595,1087,0.4188824662813102,1508,38,0,0,18.42108980922121,0.37340401460220524,45.0625,2.7195281453467866,2,3,18.582081067961198,18.140577274960833
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,513,2669,1087,0.40726863994005247,1582,23,0,0,18.421455246104912,0.3735553251079608,45.0625,2.7195281453467866,2,3,18.583579870522726,18.140589930049515
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,514,2721,1090,0.4005880191106211,1631,27,0,0,18.419300013527877,0.3738816299870196,45.1875,2.7378519560658012,2,3,18.58058758400169,18.14059552591582
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,515,2654,1088,0.40994724943481536,1566,21,0,0,18.421564610324367,0.3746683688419823,45.0625,2.7195281453467866,2,3,18.583596175612737,18.140582994881
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,516,2650,1088,0.41056603773584904,1562,33,0,0,18.419859958767287,0.37432245089623595,45.0625,2.7195281453467866,2,3,18.582069118605077,18.13557480179113
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,517,2628,1090,0.4147640791476408,1538,39,0,0,18.420525081364485,0.3733947902834427,45.25,2.74469184669852,2,3,18.58058392863627,18.140593493646854
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,518,2684,1087,0.4049925484351714,1597,32,0,0,18.423165991622483,0.3729969120557117,45.1875,2.482438317461282,2,3,18.58509366398888,18.140595205110664
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,519,2586,1087,0.4203402938901779,1499,23,0,0,18.425903137681885,0.3728553447261294,45.3125,2.4958298553119898,2,3,18.585115379054066,18.140569450074267
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,520,2641,1088,0.411965164710337,1553,35,0,0,18.42089390455373,0.37462536535400703,45.0625,2.7195281453467866,2,3,18.58208137979624,18.140572791242093
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,521,2703,1089,0.40288568257491675,1614,29,0,0,18.42052862806822,0.37338874533102234,45.1875,2.7378519560658012,2,3,18.58209278206428,18.140585446330775
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,522,2712,1090,0.4019174041297935,1622,27,0,0,18.420721103568447,0.3732881666216567,45.25,2.74469184669852,2,3,18.580601158077062,18.14058812021006
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,523,2661,1089,0.4092446448703495,1572,39,0,0,18.420146568294538,0.37301898488750673,45.1875,2.7378519560658012,2,3,18.58058377977161,18.14058166030393
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,524,2669,1089,0.40801798426376923,1580,39,0,0,18.421468803614967,0.37393888186876767,45.1875,2.7378519560658012,2,3,18.58209226364038,18.140575045940572
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,525,2621,1089,0.41549027088897367,1532,23,0,0,18.421477203515998,0.37407751420918156,45.1875,2.7378519560658012,2,3,18.582097923706506,18.140595624291468
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,526,2671,1088,0.40733807562710594,1583,32,0,0,18.421468813924147,0.37407405845629926,45.125,2.7294688127912363,2,3,18.583592416302285,18.14059552591582
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,527,2693,1090,0.40475306349795764,1603,35,0,0,18.42081613175976,0.37312929495059094,45.25,2.74469184669852,2,3,18.58059896587804,18.140582550021975
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,528,2647,1085,0.40989799773328295,1562,38,0,0,18.422325036484164,0.37464524425969487,44.9375,2.694902595642373,2,3,18.58360457082973,18.13558733282595
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,529,2705,1089,0.4025878003696858,1616,25,0,0,18.421364889209237,0.37288228957650077,45.25,2.4899799195977463,2,3,18.58058019113504,18.140569894933293
p3d_05_t18_d3,P3-D0.5,18,3,0.5,20,530,2691,1088,0.4043106651802304,1603,29,0,0,18.421580776457116,0.37399156061060346,45.125,2.7294688127912363,2,3,18.58211425615953,18.14058074018252
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,501,2681,1017,0.3793360686311078,1664,229,0,0,18.14002115634932,0.8086280994000214,40.75,8.820430828479978,2,3,17.000278567262693,17.000016471518883
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,502,2595,1046,0.4030828516377649,1549,153,0,0,18.138033725920327,0.8083634045726276,42.5,6.3456021516217564,2,3,16.997995670929598,16.150626992955807
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,503,2680,1046,0.3902985074626866,1634,160,0,0,18.13888084681556,0.8081789535126755,42.5625,6.37671545546765,2,3,16.998012349575358,16.150622928417874
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,504,2672,1017,0.3806137724550898,1655,230,0,0,18.140002897096867,0.8086232813049199,40.75,8.820430828479978,2,3,17.000263804924305,17.000016471518883
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,505,2723,1046,0.38413514506059493,1677,162,0,0,18.139041728405186,0.8080556066301465,42.5625,6.37671545546765,2,3,16.99800641568069,16.15064318596361
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,506,2721,1017,0.3737596471885336,1704,220,0,0,18.13962586511744,0.8075205255285659,40.75,8.820430828479978,2,3,17.000300690038397,17.000014118444756
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,507,2762,1017,0.36821144098479364,1745,230,0,0,18.140280617210394,0.8088268183300557,40.75,8.820430828479978,2,3,17.000247020834426,17.000011765370633
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,508,2805,1017,0.3625668449197861,1788,228,0,0,18.141986275977988,0.8083671480036629,40.875,8.823264701911645,2,3,17.0002660227843,17.000021177667136
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,509,2656,1046,0.3938253012048193,1610,153,0,0,18.13762108940046,0.8089919439877533,42.4375,6.313675633099946,2,3,16.998015514670243,16.15063043249928
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,510,2733,1046,0.3827296011708745,1687,141,0,0,18.137455615580937,0.8088622824529587,42.4375,6.313675633099946,2,3,16.997978893044092,16.15063234071438
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,511,2668,1017,0.38118440779610197,1651,229,0,0,18.140575485937138,0.8093086748064923,40.75,8.752142594816426,2,3,17.000255110560502,17.000016471518883
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,512,2595,1046,0.4030828516377649,1549,142,0,0,18.1384472008215,0.8086022700134382,42.5625,6.37671545546765,2,3,16.997975192817215,16.15064232192378
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,513,2669,1017,0.3810415886099663,1652,256,0,0,18.13984892806665,0.8084111391328866,40.75,8.752142594816426,2,3,17.000235644936126,17.00002117766714
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,514,2721,1017,0.3737596471885336,1704,243,0,0,18.138586788539627,0.8085021760846696,40.6875,8.784218804196534,2,3,17.000235486892283,17.000011765370633
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,515,2654,1017,0.3831951770911831,1637,222,0,0,18.1392967570156,0.8092799891791713,40.6875,8.784218804196534,2,3,17.000238975377396,17.00001882459301
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,516,2650,1017,0.3837735849056604,1633,227,0,0,18.138023040595712,0.8093975386273269,40.625,8.823264701911645,2,3,17.000237714355734,17.000014118444756
p3d_075_t18_d3,P3-D0.75,18,3,0.75,20,517,2628,1017,0.386986301369863,1611,199,0,0,18.1414080344403,0.8092867410158763,40.75,8.698658900466592,2,3,17.00250672803133,17.000018824593013
