setting,policy,target,delay,damping,seed,periods,requests,dispatched,completion_rate,first24_completion_rate,late24_service_ratio,final_queue,final_queue_north,final_queue_central,final_queue_south,late_trip_north_share,late_trip_central_share,late_trip_south_share,late_budget_mean,late_budget_sd,late_dispatch_mean,late_dispatch_sd,late_use_mean,late_use_sd,late_direction_changes,final_central_budget,target_gap,first_sustained_within_point_one,first_sustained_dispatch_below_40
p2_b14.2,P2,14.2,0,0,524,120,14954,5040,0.33703356961348135,0.3776695391532409,0.3356643356643357,9914,1960,6039,1915,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140586890205475,0.000012323904120035658,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,525,120,15123,5040,0.3332672088871256,0.384586035864174,0.32101910828025476,10083,2062,5996,2025,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140591643684104,0.00001048244084715816,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,526,120,15150,5040,0.3326732673267327,0.3773867465368776,0.32101910828025476,10110,2054,6022,2034,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140590041995418,0.000008840592831960519,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,527,120,14897,5040,0.33832315231254617,0.37430375046416636,0.3416949152542373,9857,1978,5926,1953,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140588743591048,0.000010990547858158084,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,528,120,15067,5040,0.33450587376385477,0.38080846241027577,0.3190883190883191,10027,2009,5943,2075,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.14058777846951,0.000013074661164574043,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,529,120,14874,5040,0.33884630899556273,0.37264325323475045,0.34054054054054056,9834,1979,5900,1955,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.140588939979125,0.00001242704444705904,0,14.2,-5.329070518200751e-15,1,0
p2_b14.2,P2,14.2,0,0,530,120,15004,5040,0.33591042388696346,0.3745819397993311,0.3115919629057187,9964,1986,5887,2091,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.199999999999994,5.443687297790758e-15,42,0,14.14059052598036,0.00001411245229024046,0,14.2,-5.329070518200751e-15,1,0
p3u_t14.2,P3-U,14.2,1,1,501,120,15018,5029,0.33486482887202024,0.38343901529280117,0.3218316672041277,9989,1950,6000,2039,0.33867735470941884,0.33867735470941884,0.3226452905811623,14.46903813435867,0.24961214956185415,41.583333333333336,7.790276362049131,14.221408552718108,0.25612366269046616,2,14.684697289553563,0.2690381343586701,0,0
p3u_t14.2,P3-U,14.2,1,1,502,120,14935,5015,0.335788416471376,0.3980732177263969,0.3240563019833653,9920,2046,5936,1938,0.3464955577492596,0.33267522211253703,0.32082922013820336,14.459063868925243,0.2268679067190782,42.208333333333336,6.884002669495646,14.183090202871083,0.18466403240005075,1,14.729877354811254,0.259063868925244,0,0
p3u_t14.2,P3-U,14.2,1,1,503,120,15156,5019,0.33115597783056216,0.3835820895522388,0.320125786163522,10137,2044,6099,1994,0.34577603143418467,0.33104125736738704,0.3231827111984283,14.46055843946548,0.22767107980318435,42.416666666666664,6.736769104772294,14.184140506122832,0.18427974024639054,1,14.729691913784363,0.2605584394654805,0,0
p3u_t14.2,P3-U,14.2,1,1,504,120,14935,5014,0.33572145965852024,0.3869760479041916,0.32868267358857883,9921,1976,5993,1952,0.3474827245804541,0.33267522211253703,0.3198420533070089,14.455980417138493,0.22443649290726933,42.208333333333336,6.600258009888813,14.183089715479483,0.18440255911450215,1,14.738844806501238,0.2559804171384936,0,0
p3u_t14.2,P3-U,14.2,1,1,505,120,14696,5024,0.341861731083288,0.3811972089607051,0.32596502804355,9672,1928,5817,1927,0.3431174089068826,0.34210526315789475,0.3147773279352227,14.477720094911328,0.25368834240966387,41.166666666666664,8.478446672062903,14.219318576618987,0.25226629223325103,2,14.720735609915332,0.277720094911329,0,0
p3u_t14.2,P3-U,14.2,1,1,506,120,14887,5014,0.33680392288573924,0.3811098860712973,0.3295343536307392,9873,1964,5839,2070,0.34782608695652173,0.33300395256917,0.3191699604743083,14.460977850984342,0.22745662325858496,42.166666666666664,6.863049560899465,14.182884442688865,0.18351158553247474,1,14.732734856532053,0.260977850984343,0,0
p3u_t14.2,P3-U,14.2,1,1,507,120,14932,5030,0.3368604339673185,0.3754525706010138,0.3192790473125201,9902,2060,5891,1951,0.3407258064516129,0.3407258064516129,0.3185483870967742,14.465360907498594,0.24544320648539816,41.333333333333336,8.421848741926208,14.220158138036995,0.2502002073115515,2,14.684625659017687,0.26536090749859476,0,0
p3u_t14.2,P3-U,14.2,1,1,508,120,15103,5017,0.332185658478448,0.3689839572192513,0.3260450160771704,10086,2016,6032,2038,0.34812623274161736,0.3323471400394477,0.31952662721893493,14.463046180373338,0.2275366175273244,42.25,6.948568823552961,14.183303629794977,0.1823083433647011,1,14.73581728833109,0.2630461803733386,0,0
p3u_t14.2,P3-U,14.2,1,1,509,120,15068,5025,0.33348818688611626,0.39118975903614456,0.3082706766917293,10043,2058,6002,1983,0.3434959349593496,0.3434959349593496,0.3130081300813008,14.466963974166935,0.24437338996356756,41,8.712809161129428,14.21848816504496,0.24754332134966264,2,14.696608464148095,0.26696397416693607,0,0
p3u_t14.2,P3-U,14.2,1,1,510,120,15073,5012,0.3325150932130299,0.37980241492864986,0.3322379231022018,10061,1981,6062,2018,0.34915924826904055,0.3333333333333333,0.31750741839762614,14.46004267449481,0.22554463227176927,42.125,6.576060007131269,14.18267891194636,0.18447480626462942,1,14.735697428392033,0.26004267449481056,0,0
p3u_t14.2,P3-U,14.2,1,1,511,120,14783,5014,0.33917337482243115,0.3875562218890555,0.33766666666666667,9769,1898,5855,2016,0.3464955577492596,0.33267522211253703,0.32082922013820336,14.455232830235055,0.22512414120270316,42.208333333333336,6.593667361594935,14.183095758669067,0.18556579054422,1,14.732755489493533,0.2552328302350553,0,0
p3u_t14.2,P3-U,14.2,1,1,512,120,14929,5014,0.3358563868979838,0.3980732177263969,0.32761966364812417,9915,1916,5999,2000,0.3464955577492596,0.33267522211253703,0.32082922013820336,14.454960353646683,0.22480414364653983,42.208333333333336,6.593667361594935,14.183093328800304,0.18556758989337482,1,14.732768599534792,0.254960353646684,0,0
p3u_t14.2,P3-U,14.2,1,1,513,120,14926,5015,0.3359908883826879,0.3885350318471338,0.3305084745762712,9911,1948,5916,2047,0.34516765285996054,0.3323471400394477,0.3224852071005917,14.46029183596715,0.22821244655209158,42.25,6.758247779082849,14.183301122376394,0.18566818160287088,1,14.729844951056997,0.2602918359671502,0,0
p3u_t14.2,P3-U,14.2,1,1,514,120,14983,5017,0.33484615898017756,0.37816979051819183,0.33889816360601,9966,2007,5986,1973,0.3458128078817734,0.33201970443349754,0.3221674876847291,14.453489703338013,0.22234510279794473,42.291666666666664,6.772573633648319,14.183511250113213,0.18446153707323307,1,14.717628658569065,0.2534897033380137,0,0
p3u_t14.2,P3-U,14.2,1,1,515,120,14802,5017,0.3389406836913931,0.3914845516201959,0.3403755868544601,9785,1945,5899,1941,0.34679802955665023,0.33201970443349754,0.3211822660098522,14.458648395787785,0.22658781539178632,42.291666666666664,6.9312096106427665,14.183511558109807,0.18342832334328105,1,14.732673651010865,0.25864839578778565,0,0
p3u_t14.2,P3-U,14.2,1,1,516,120,14879,5011,0.3367833859802406,0.3920754716981132,0.3303834808259587,9868,1953,5923,1992,0.3501984126984127,0.3343253968253968,0.31547619047619047,14.459168940249684,0.22530801012076612,42,6.801534353748233,14.182048948633076,0.18246549409671842,1,14.747766667128316,0.25916894024968506,0,0
p3u_t14.2,P3-U,14.2,1,1,517,120,14968,5012,0.3348476750400855,0.3930745814307458,0.3291015625,9956,2014,5944,1998,0.34619188921859545,0.3333333333333333,0.32047477744807124,14.460335854511046,0.22829351070119783,42.125,6.694010950745125,14.182677209758333,0.18575803023913684,1,14.735742913976003,0.26033585451104635,0,0
p3u_t14.2,P3-U,14.2,1,1,518,120,15023,5016,0.33388803834121017,0.3848733233979136,0.32816036210798577,10007,2037,5941,2029,0.3477832512315271,0.33201970443349754,0.32019704433497537,14.453935623705577,0.22317830692273186,42.291666666666664,6.636389580688182,14.183513029851063,0.18433474476932565,1,14.720559284469728,0.2539356237055781,0,0
p3u_t14.2,P3-U,14.2,1,1,519,120,14890,5020,0.3371390194761585,0.4006187161639598,0.327547412407586,9870,1987,5891,1992,0.34445534838076547,0.3307163886162905,0.32482826300294404,14.458527930196128,0.22731146727563128,42.458333333333336,6.8205518498309115,14.184344402007172,0.18430923184777107,1,14.726825928192103,0.25852793019612896,0,0
p3u_t14.2,P3-U,14.2,1,1,520,120,15146,5015,0.33111052423082,0.39265429761453996,0.3255141388174807,10131,2056,6058,2017,0.3474827245804541,0.33267522211253703,0.3198420533070089,14.462106313072612,0.22834542374087569,42.208333333333336,6.846002747822146,14.183096693650183,0.1834450681374408,1,14.738750166141594,0.26210631307261245,0,0
p3u_t14.2,P3-U,14.2,1,1,521,120,15092,5018,0.3324940365756692,0.3803181650018498,0.3365320979483786,10074,1970,6060,2044,0.34513274336283184,0.33136676499508355,0.32350049164208455,14.453192771026364,0.2222758407725369,42.375,6.658192077368333,14.183930731353596,0.18425523584919912,1,14.71468313171941,0.25319277102636484,0,0
p3u_t14.2,P3-U,14.2,1,1,522,120,14972,5017,0.33509217205450176,0.38200589970501475,0.3322432962720733,9955,2072,6033,1850,0.34448818897637795,0.3316929133858268,0.32381889763779526,14.45009499057374,0.22202304830939687,42.333333333333336,6.683312551921141,14.183714391087607,0.1855026320680985,1,14.717909718916061,0.25009499057374107,0,0
p3u_t14.2,P3-U,14.2,1,1,523,120,15011,5018,0.3342881886616481,0.38895152198421645,0.33508887425938116,9993,2038,6006,1949,0.343811394891945,0.33104125736738704,0.325147347740668,14.453853120192504,0.2229853114894611,42.416666666666664,6.533636491043977,14.184137153074467,0.1852729446803,1,14.71471078005206,0.2538531201925043,0,0
p3u_t14.2,P3-U,14.2,1,1,524,120,14954,5016,0.33542864785341714,0.3881603596852754,0.337995337995338,9938,1966,6050,1922,0.3458128078817734,0.33201970443349754,0.3221674876847291,14.452472389960077,0.22169782255933893,42.291666666666664,6.68859617861474,14.183506545806246,0.18438378225910176,1,14.72090348887881,0.2524723899600776,0,0
p3u_t14.2,P3-U,14.2,1,1,525,120,15123,5013,0.331481848839516,0.39450591377336897,0.321656050955414,10110,2068,6013,2029,0.3485148514851485,0.3336633663366337,0.3178217821782178,14.459043727383387,0.22675135253278497,42.083333333333336,6.990158713547189,14.182466184505744,0.182545059968053,1,14.735839937773417,0.25904372738338743,0,0
p3u_t14.2,P3-U,14.2,1,1,526,120,15150,5015,0.331023102310231,0.3878697117184575,0.32292993630573247,10135,2060,6037,2038,0.34714003944773175,0.3323471400394477,0.32051282051282054,14.455218334617589,0.22380424877033903,42.25,6.615199888530761,14.183303893096495,0.1843645816785051,1,14.72661550628969,0.2552183346175898,0,0
p3u_t14.2,P3-U,14.2,1,1,527,120,14897,5030,0.3376518762166879,0.3858150761232826,0.3359322033898305,9867,1981,5932,1954,0.3410696266397578,0.3410696266397578,0.31786074672048437,14.46466810091333,0.2450733569541535,41.291666666666664,8.51841568585975,14.219946432709953,0.2494859201190722,2,14.684575692620927,0.26466810091333137,0,0
p3u_t14.2,P3-U,14.2,1,1,528,120,15067,5019,0.3331120992898387,0.39138647525500564,0.3222538778094334,10048,2017,5954,2077,0.34479371316306484,0.33104125736738704,0.3241650294695481,14.457675776122814,0.22787125229518843,42.416666666666664,6.851954127277767,14.184136072937756,0.18555962626368194,1,14.726711453014888,0.2576757761228148,0,0
p3u_t14.2,P3-U,14.2,1,1,529,120,14874,5013,0.3370310609116579,0.3800369685767098,0.3418918918918919,9861,1983,5914,1964,0.34782608695652173,0.33300395256917,0.3191699604743083,14.457484372356207,0.22476374731553775,42.166666666666664,6.598199139466616,14.182883767964043,0.18562032157222588,1,14.735820140231576,0.2574843723562079,0,0
p3u_t14.2,P3-U,14.2,1,1,530,120,15004,5015,0.33424420154625434,0.3849869936826459,0.31282843894899537,9989,1995,5899,2095,0.34782608695652173,0.33300395256917,0.3191699604743083,14.461597946348578,0.2274968292566515,42.166666666666664,6.9823794789746145,14.18288372378057,0.18243856868647168,1,14.735752195758621,0.26159794634857825,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,501,120,15018,5172,0.3443867359168997,0.38604998135024243,0.3369880683650435,9846,1918,5917,2011,0.3311004784688995,0.3215311004784689,0.3473684210526316,14.889644823533203,0.05491670427737529,43.541666666666664,2.6861831118047275,14.148331095194083,0.01348847853284873,0,14.98378214432379,0.6896448235332038,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,502,120,14935,5175,0.34650150652828926,0.39922928709055877,0.3346129238643634,9760,2006,5847,1907,0.33078393881453155,0.32122370936902483,0.3479923518164436,14.887273678248363,0.05374743538487716,43.583333333333336,1.3805061033726997,14.148537571074806,0.006927055813829415,0,14.980000146026223,0.6872736782483635,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,503,120,15156,5172,0.3412509897070467,0.3869402985074627,0.3283018867924528,9984,2006,6008,1970,0.3314176245210728,0.3218390804597701,0.34674329501915707,14.889483789190896,0.055119811680350066,43.5,2.670287397005928,14.148126252228545,0.013409860752515825,0,14.983766446137574,0.6894837891908967,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,504,120,14935,5175,0.34650150652828926,0.38922155688622756,0.33971447112264763,9760,1936,5899,1925,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.888430183338555,0.05302904463999672,43.625,1.2790111669635225,14.14874576930759,0.006424647921262941,0,14.97999920661118,0.6884301833385553,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,505,120,14696,5175,0.35213663581927057,0.38046272493573263,0.34543055097327613,9521,1898,5721,1902,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.887795582425355,0.05329264264241362,43.625,1.3772215255487341,14.148746448295947,0.006914751821619207,0,14.979988764632303,0.6877955824253554,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,506,120,14887,5172,0.34741720964599987,0.38037486218302097,0.33995441224356887,9715,1932,5748,2035,0.3314176245210728,0.3218390804597701,0.34674329501915707,14.889685946280117,0.05501596642674962,43.5,2.6209855431480933,14.148123958680069,0.013159462238413565,0,14.983785600803817,0.6896859462801181,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,507,120,14932,5176,0.34663809268684703,0.3747284576393917,0.3382684261345349,9756,2022,5809,1925,0.3292102759276879,0.3196955280685062,0.3510941960038059,14.889679577269513,0.05197764764959636,43.791666666666664,1.2846642825425558,14.149587424203432,0.006446705039426114,0,14.979261109288776,0.6896795772695139,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,508,120,15103,5172,0.3424485201615573,0.3700534759358289,0.3360128617363344,9931,1982,5943,2006,0.3311004784688995,0.3215311004784689,0.3473684210526316,14.890059280936724,0.054656943380494726,43.541666666666664,2.6039963712434924,14.148332715040956,0.013075902592412687,0,14.98378332284359,0.6900592809367243,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,509,120,15068,5172,0.3432439607114415,0.39118975903614456,0.3267543859649123,9896,2024,5928,1944,0.3317353787152445,0.3221476510067114,0.3461169702780441,14.889459874547724,0.05527216220711844,43.458333333333336,2.5703859745125857,14.14791774112883,0.012908762311309661,0,14.983781783943716,0.6894598745477243,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,510,120,15073,5175,0.3433291315597426,0.3787047200878156,0.3440683535984226,9898,1952,5962,1984,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.888528742243153,0.05302192584255367,43.625,1.2790111669635225,14.148749845740829,0.006422590837352686,0,14.97999970050714,0.6885287422431539,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,511,120,14783,5175,0.3500642630048028,0.38830584707646176,0.349,9608,1868,5758,1982,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.887802859879782,0.053317892821070814,43.625,1.3772215255487341,14.14874999921224,0.006910265643374828,0,14.980016017012598,0.687802859879783,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,512,120,14929,5172,0.34643981512492467,0.3988439306358382,0.33796895213454076,9757,1884,5911,1962,0.3311004784688995,0.3215311004784689,0.3473684210526316,14.88972518165957,0.054817498704026225,43.541666666666664,2.65361388801511,14.148329019362832,0.013321012234037007,0,14.983770260679863,0.6897251816595702,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,513,120,14926,5176,0.3467774353477154,0.38741101536155864,0.34224250325945244,9750,1910,5825,2015,0.3295238095238095,0.32,0.3504761904761905,14.889101748005627,0.052480800357929056,43.75,1.2597446256043843,14.14937792307353,0.006327575575948415,0,14.979221172686456,0.6891017480056281,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,514,120,14983,5175,0.34539144363612095,0.3818449099595737,0.34958263772954923,9808,1961,5904,1943,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.88751733059482,0.053613508993570085,43.625,1.3772215255487341,14.148747113060544,0.006914537810584787,0,14.980024324598222,0.6875173305948206,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,515,120,14802,5172,0.34941224158897444,0.3911077618688772,0.35110663983903423,9630,1909,5806,1915,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.890299291298687,0.05433900486578985,43.625,2.699637656845983,14.148751107648094,0.013554288592504151,0,14.983769784625022,0.6902992912986878,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,516,120,14879,5176,0.34787284091672827,0.39169811320754716,0.344149459193707,9703,1924,5823,1956,0.3295238095238095,0.32,0.3504761904761905,14.889793808243448,0.051974023084205456,43.75,1.1887150534341144,14.149381356205339,0.005969809678738689,0,14.979213715159077,0.6897938082434489,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,517,120,14968,5173,0.3456039551042223,0.3949771689497717,0.3408203125,9795,1987,5849,1959,0.33046800382043934,0.3209169054441261,0.34861509073543456,14.890475669027095,0.05425643353924406,43.625,2.4461593676974345,14.148748395249697,0.012283236360720793,0,14.983011020924954,0.6904756690270961,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,518,120,15023,5175,0.3444718098914997,0.3859910581222057,0.3388296152602651,9848,2006,5842,2000,0.3301526717557252,0.32061068702290074,0.34923664122137404,14.888245308604196,0.05315872848319526,43.666666666666664,1.3077250963165894,14.148961648042699,0.006566850491745478,0,14.979990708099754,0.6882453086041966,0,0
p3d_025_t14.2,P3-D0.25,14.2,1,0.25,519,120,14890,5172,0.3473472128945601,0.39984532095901004,0.336226293796207,9718,1950,5803,1965,0.33078393881453155,0.32122370936902483,0.3479923518164436,14.889762377832815,0.054773615537819405,43.583333333333336,2.6851713032013866,14.14853839533661,0.013484297866734843,0,14.983774826824547,0.6897623778328157,0,0
