seed,source_period,budget,method,workload_cap,requests,planned,planned_workload,dispatched,completed,final_queue,mean_wait_minutes,schedule_gap,plan_execution_rate,complete_plan,north_route_share,central_route_share,south_route_share,peak_budget_use
526,15,16,Time plan 900,900,118,43,886.9926320088385,43,43,75,108.03186404149685,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
526,15,16,Time plan 930,930,118,45,928.5635342951841,45,45,73,113.67472857318228,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
526,15,16,Time plan 960,960,118,45,928.5635342951841,45,45,73,113.67472857318228,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
526,15,17,Greedy event,0,118,0,0,44,44,74,136.9559803188238,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494468260866046
526,15,17,Time plan 900,900,118,43,886.5405141989991,43,43,75,104.75118822083277,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
526,15,17,Time plan 930,930,118,45,928.1114164853446,45,45,73,111.90759128210684,0,1,1,0.35555555555555557,0.35555555555555557,0.28888888888888886,0.9497373890211859
526,15,17,Time plan 960,960,118,46,948.8968676285175,46,46,72,114.85879544273682,0,1,1,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.9500325931050807
526,15,18,Greedy event,0,118,0,0,46,46,72,143.29266488205525,0,0,0,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.952533270173631
526,15,18,Time plan 900,900,118,43,886.0883963891596,43,43,75,100.24846862830452,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
526,15,18,Time plan 930,930,118,45,927.6592986755052,45,45,73,108.08383438680563,0,1,1,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.9522509524407748
526,15,18,Time plan 960,960,118,46,948.444749818678,46,46,72,111.86920461451088,0,1,1,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.9525297562977867
526,16,14,Greedy event,0,131,0,0,39,39,92,137.0948237442276,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378961609128481
526,16,14,Time plan 900,900,131,39,804.7550630558263,39,39,92,107.54273479267383,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
526,16,14,Time plan 930,930,131,39,804.7550630558263,39,39,92,107.54273479267383,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
526,16,14,Time plan 960,960,131,39,804.7550630558263,39,39,92,107.54273479267383,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
526,16,14.05,Greedy event,0,131,0,0,23,23,108,74.64720937572937,0,0,0,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.9996582471036402
526,16,14.05,Time plan 900,900,131,39,804.7550630558263,39,39,92,107.54273479267383,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
526,16,14.05,Time plan 930,930,131,39,804.7550630558263,39,39,92,107.54273479267383,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
526,16,14.05,Time plan 960,960,131,39,804.7550630558263,39,39,92,107.54273479267383,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
526,16,14.1,Greedy event,0,131,0,0,33,33,98,113.25874734693396,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996742087926715
526,16,14.1,Time plan 900,900,131,41,846.325965342172,41,41,90,110.16882243829525,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
526,16,14.1,Time plan 930,930,131,41,846.325965342172,41,41,90,110.16882243829525,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
526,16,14.1,Time plan 960,960,131,41,846.325965342172,41,41,90,110.16882243829525,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896129
526,16,14.15,Greedy event,0,131,0,0,42,42,89,147.78941868745196,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993346605180761
526,16,14.15,Time plan 900,900,131,42,866.6592986755053,42,42,89,115.74754423514592,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
526,16,14.15,Time plan 930,930,131,42,866.6592986755053,42,42,89,115.74754423514592,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
526,16,14.15,Time plan 960,960,131,42,866.6592986755053,42,42,89,115.74754423514592,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
526,16,16,Greedy event,0,131,0,0,44,44,87,154.6332449100185,0,0,0,0.3409090909090909,0.3409090909090909,0.3181818181818182,0.9466002447348117
526,16,16,Time plan 900,900,131,43,886.9926320088385,43,43,88,120.78495840245688,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
526,16,16,Time plan 930,930,131,45,928.5635342951841,44,44,87,123.03488587393723,1,0.9777777777777777,0,0.3181818181818182,0.3409090909090909,0.3409090909090909,0.9465959758350099
526,16,16,Time plan 960,960,131,45,928.5635342951841,44,44,87,123.03488587393723,1,0.9777777777777777,0,0.3181818181818182,0.3409090909090909,0.3409090909090909,0.9465959758350099
526,16,17,Greedy event,0,131,0,0,44,44,87,154.34553357648434,0,0,0,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.9494460512251257
526,16,17,Time plan 900,900,131,43,886.5405141989991,43,43,88,122.64381746551373,0,1,1,0.37209302325581395,0.37209302325581395,0.2558139534883721,0.9491469808533962
526,16,17,Time plan 930,930,131,45,928.1114164853448,45,45,86,128.91610367146868,0,1,1,0.28888888888888886,0.35555555555555557,0.35555555555555557,0.9497373890211859
526,16,17,Time plan 960,960,131,46,948.8968676285175,45,45,86,128.47165922702422,1,0.9782608695652174,0,0.3333333333333333,0.35555555555555557,0.3111111111111111,0.9497373890211859
526,16,18,Greedy event,0,131,0,0,44,44,87,154.07837305248827,0,0,0,0.38636363636363635,0.38636363636363635,0.22727272727272727,0.9519756569942937
526,16,18,Time plan 900,900,131,43,886.0883963891596,43,43,88,122.83877229159013,0,1,1,0.3953488372093023,0.3953488372093023,0.20930232558139536,0.9516933447267513
526,16,18,Time plan 930,930,131,45,927.6592986755053,45,45,86,132.0256801095008,0,1,1,0.24444444444444444,0.37777777777777777,0.37777777777777777,0.9522509524407748
526,16,18,Time plan 960,960,131,46,948.444749818678,45,45,86,130.69234677616745,1,0.9782608695652174,0,0.35555555555555557,0.37777777777777777,0.26666666666666666,0.9522509524407748
526,17,14,Greedy event,0,124,0,0,39,39,85,112.12965903113702,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378961538860161
526,17,14,Time plan 900,900,124,39,804.7550630558263,39,39,85,82.10506658014677,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
526,17,14,Time plan 930,930,124,39,804.7550630558263,39,39,85,82.10506658014677,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
526,17,14,Time plan 960,960,124,39,804.7550630558263,39,39,85,82.10506658014677,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9378914432201086
526,17,14.05,Greedy event,0,124,0,0,23,23,101,59.75914790972615,0,0,0,0.21739130434782608,0.6086956521739131,0.17391304347826086,0.9996577130053195
526,17,14.05,Time plan 900,900,124,39,804.7550630558263,39,39,85,82.10506658014677,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
526,17,14.05,Time plan 930,930,124,39,804.7550630558263,39,39,85,82.10506658014677,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
526,17,14.05,Time plan 960,960,124,39,804.7550630558263,39,39,85,82.10506658014677,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9345537512513538
526,17,14.1,Greedy event,0,124,0,0,33,33,91,91.45379176223139,0,0,0,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.9996733042916552
526,17,14.1,Time plan 900,900,124,41,846.325965342172,41,41,83,83.58177218735487,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
526,17,14.1,Time plan 930,930,124,41,846.325965342172,41,41,83,83.58177218735487,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
526,17,14.1,Time plan 960,960,124,41,846.325965342172,41,41,83,83.58177218735487,0,1,1,0.34146341463414637,0.3170731707317073,0.34146341463414637,0.9982534629896127
526,17,14.15,Greedy event,0,124,0,0,42,42,82,122.06966963883603,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993350472186018
526,17,14.15,Time plan 900,900,124,42,866.6592986755053,42,42,82,89.30428369993841,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
526,17,14.15,Time plan 930,930,124,42,866.6592986755053,42,42,82,89.30428369993841,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
526,17,14.15,Time plan 960,960,124,42,866.6592986755053,42,42,82,89.30428369993841,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9993298334935651
526,17,16,Greedy event,0,124,0,0,45,45,79,131.66050673697217,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469142410622275
526,17,16,Time plan 900,900,124,43,886.9926320088385,43,43,81,95.06019503806446,0,1,1,0.3488372093023256,0.3488372093023256,0.3023255813953488,0.9462823214958717
526,17,16,Time plan 930,930,124,45,928.5635342951841,45,45,79,97.05735596990245,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
526,17,16,Time plan 960,960,124,45,928.5635342951841,45,45,79,97.05735596990245,0,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9469096301741482
